datahora,Qgr5_0,Qgr5_1,Qgr5_2,Qgr5_3,Qgr5_4,Qgr5_5,Qgr5_6,Qgr5_7,Qgr5_8,Qgr5_9,Qgr5_10,Qgr5_11,Qgr5_12,Qgr5_13,Qgr5_14,Qgr5_15,Qgr5_16,Qgr5_17,Qgr5_18,Qgr5_19,Qgr5_20,Qgr5_21,Qgr5_22,Qgr5_23,Qgr5_24,Qgr5_25,Qgr5_26,Qgr5_27,Qgr5_28,Qgr5_29,Qgr5_30,Qgr5_31,Qgr5_32,Qgr5_33,Qgr5_34,Qgr5_35,Qgr5_36,Qgr5_37,Qgr5_38,Qgr5_39,Qgr5_40,Qgr5_41,Qgr5_42,Qgr5_43,Qgr5_44,Qgr5_45,Qgr5_46,Qgr5_47,Qgr5_48,Qgr5_49,Qgr5_50,Qmed,Q25,Q75,Qmax,Qmin,Qgr5_wrf
2021-03-10T00:00:00+00:00,11.657,11.657,11.657,11.657,11.657,11.657,11.657,11.657,11.657,11.657,11.657,11.657,11.657,11.657,11.657,11.657,11.657,11.657,11.657,11.657,11.657,11.657,11.657,11.657,11.657,11.657,11.657,11.657,11.657,11.657,11.657,11.657,11.657,11.657,11.657,11.657,11.657,11.657,11.657,11.657,11.657,11.657,11.657,11.657,11.657,11.657,11.657,11.657,11.657,11.657,11.657,11.657,11.657,11.657,11.657,11.657,11.657
2021-03-10T06:00:00+00:00,11.715,11.750,11.715,11.715,11.717,11.716,11.724,11.720,11.715,11.716,11.724,11.730,11.717,11.729,11.716,11.718,11.716,11.720,11.717,11.716,11.718,11.715,11.715,11.716,11.716,11.719,11.716,11.718,11.716,11.717,11.715,11.715,11.716,11.717,11.719,11.721,11.715,11.719,11.718,11.724,11.716,11.715,11.715,11.735,11.716,11.718,11.723,11.715,11.716,11.715,11.716,11.716,11.716,11.719,11.750,11.715,11.715
2021-03-10T12:00:00+00:00,11.702,11.875,11.702,11.702,11.710,11.704,11.745,11.724,11.702,11.708,11.745,11.775,11.712,11.771,11.708,11.714,11.706,11.727,11.710,11.704,11.716,11.702,11.702,11.704,11.704,11.722,11.704,11.716,11.704,11.710,11.702,11.702,11.706,11.710,11.720,11.731,11.702,11.720,11.718,11.745,11.708,11.702,11.702,11.802,11.708,11.716,11.741,11.702,11.704,11.702,11.704,11.708,11.704,11.720,11.875,11.702,11.702
2021-03-10T18:00:00+00:00,11.393,11.729,11.393,11.393,11.408,11.397,11.473,11.435,11.398,11.404,11.473,11.531,11.412,11.523,11.405,11.416,11.401,11.439,11.408,11.397,11.420,11.393,11.393,11.397,11.430,11.431,11.397,11.420,11.397,11.408,11.393,11.393,11.401,11.408,11.428,11.447,11.393,11.427,11.424,11.473,11.404,11.393,11.393,11.581,11.404,11.420,11.484,11.393,11.397,11.393,11.397,11.405,11.397,11.428,11.729,11.393,11.393
2021-03-11T00:00:00+00:00,11.105,11.406,11.105,11.105,11.116,11.107,11.167,11.136,11.152,11.114,11.165,11.208,11.119,11.203,11.115,11.123,11.110,11.140,11.116,11.107,11.125,11.104,11.104,11.107,11.318,11.133,11.107,11.124,11.108,11.116,11.104,11.105,11.110,11.117,11.137,11.146,11.110,11.130,11.128,11.167,11.113,11.104,11.105,11.245,11.113,11.176,11.274,11.105,11.107,11.105,11.108,11.116,11.107,11.137,11.406,11.104,11.104
2021-03-11T06:00:00+00:00,10.911,11.187,10.909,10.909,10.917,10.911,10.956,10.928,11.066,10.920,10.950,10.973,10.920,10.973,10.923,10.924,10.912,10.934,10.916,10.911,10.921,10.908,10.908,10.910,11.443,10.927,10.910,10.921,10.913,10.918,10.908,10.910,10.912,10.920,10.941,10.938,10.933,10.925,10.925,10.960,10.914,10.908,10.909,10.997,10.914,11.175,11.238,10.909,10.910,10.909,10.914,10.920,10.910,10.934,11.443,10.908,10.908
2021-03-11T12:00:00+00:00,10.768,11.006,10.764,10.763,10.770,10.765,10.811,10.778,11.005,10.779,10.799,10.811,10.775,10.816,10.784,10.780,10.766,10.788,10.769,10.765,10.773,10.763,10.763,10.765,11.410,10.777,10.764,10.772,10.769,10.772,10.763,10.767,10.766,10.776,10.795,10.791,10.809,10.776,10.778,10.817,10.767,10.763,10.763,10.832,10.768,11.252,11.154,10.763,10.764,10.763,10.772,10.772,10.765,10.791,11.410,10.763,10.763
2021-03-11T18:00:00+00:00,10.630,10.821,10.627,10.626,10.633,10.628,10.667,10.639,10.802,10.639,10.658,10.672,10.636,10.675,10.643,10.641,10.629,10.648,10.631,10.628,10.635,10.626,10.626,10.627,11.078,10.639,10.627,10.635,10.631,10.634,10.626,10.629,10.628,10.637,10.652,10.651,10.661,10.638,10.640,10.672,10.630,10.626,10.626,10.690,10.630,11.016,10.907,10.626,10.627,10.626,10.633,10.635,10.628,10.651,11.078,10.626,10.626
2021-03-12T00:00:00+00:00,10.501,10.677,10.509,10.501,10.507,10.499,10.552,10.508,10.607,10.511,10.524,10.543,10.504,10.540,10.508,10.546,10.523,10.517,10.500,10.503,10.504,10.496,10.517,10.510,10.807,10.533,10.498,10.507,10.512,10.510,10.497,10.508,10.497,10.510,10.524,10.522,10.525,10.547,10.515,10.569,10.498,10.495,10.503,10.555,10.549,10.874,10.702,10.495,10.506,10.500,10.500,10.510,10.502,10.533,10.874,10.495,10.495
2021-03-12T06:00:00+00:00,10.389,10.620,10.435,10.400,10.404,10.384,10.513,10.383,10.457,10.410,10.397,10.436,10.379,10.412,10.381,10.571,10.494,10.404,10.376,10.401,10.383,10.375,10.479,10.439,10.684,10.509,10.383,10.399,10.439,10.416,10.379,10.429,10.372,10.411,10.426,10.412,10.424,10.580,10.420,10.587,10.374,10.370,10.409,10.429,10.623,10.917,10.606,10.371,10.423,10.392,10.375,10.412,10.384,10.439,10.917,10.370,10.370
