datahora,pme_wrf,pme_0,pme_1,pme_2,pme_3,pme_4,pme_5,pme_6,pme_7,pme_8,pme_9,pme_10,pme_11,pme_12,pme_13,pme_14,pme_15,pme_16,pme_17,pme_18,pme_19,pme_20,pme_21,pme_22,pme_23,pme_24,pme_25,pme_26,pme_27,pme_28,pme_29,pme_30,pme_31,pme_32,pme_33,pme_34,pme_35,pme_36,pme_37,pme_38,pme_39,pme_40,pme_41,pme_42,pme_43,pme_44,pme_45,pme_46,pme_47,pme_48,pme_49,pme_50,etp
2021-06-02T06:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021-06-02T12:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.703
2021-06-02T18:00:00+00:00,0.580,0.040,0.090,0.030,0.170,0.510,0.340,0.720,0.010,0.180,0.000,0.230,0.310,0.250,0.030,0.060,0.100,0.060,0.000,0.200,0.120,0.030,0.100,0.050,0.010,0.300,0.340,0.020,0.070,0.010,0.120,0.030,0.160,0.060,0.510,0.070,0.020,0.020,0.020,0.000,0.010,0.430,0.140,0.070,0.030,0.020,0.090,0.180,0.060,0.240,0.060,0.010,0.703
2021-06-03T00:00:00+00:00,0.140,0.060,0.050,0.010,0.010,0.050,0.110,0.350,0.000,0.120,0.000,0.120,0.000,0.100,0.030,0.150,0.050,0.090,0.000,0.020,0.060,0.000,0.000,0.080,0.040,0.090,0.010,0.000,0.180,0.010,0.030,0.010,0.130,0.060,0.120,0.100,0.070,0.010,0.030,0.000,0.050,0.010,0.190,0.020,0.090,0.040,0.060,0.100,0.000,0.230,0.080,0.000,0.000
2021-06-03T06:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021-06-03T12:00:00+00:00,0.000,0.000,0.000,0.000,0.000,-0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.805
2021-06-03T18:00:00+00:00,0.180,0.000,0.130,0.010,0.000,0.040,0.030,0.020,0.160,0.080,0.000,0.200,0.130,0.260,0.050,0.200,0.010,0.030,0.100,0.110,0.010,0.010,0.060,0.090,0.050,0.300,0.040,0.110,0.070,0.010,0.000,0.040,0.060,0.100,0.080,0.280,0.010,0.030,0.020,0.060,0.000,0.060,0.000,0.030,0.000,0.000,0.030,0.250,0.000,0.070,0.060,0.090,0.805
2021-06-04T00:00:00+00:00,0.020,0.000,0.010,-0.000,0.000,0.000,0.000,0.000,0.010,0.010,0.000,0.000,0.040,0.010,0.000,0.220,0.020,0.000,0.040,0.210,0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.010,0.020,0.000,0.000,0.010,0.010,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.270,0.000,0.010,0.020,0.000,0.000
2021-06-04T06:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021-06-04T12:00:00+00:00,0.000,0.010,0.020,0.020,0.020,0.030,0.030,0.020,0.020,0.010,0.030,0.010,0.020,0.010,0.010,0.010,0.010,0.020,0.010,0.010,0.010,0.030,0.010,0.020,0.010,0.020,0.010,0.010,0.010,0.020,0.010,0.010,0.010,0.030,0.010,0.020,0.030,0.010,0.010,0.020,0.000,0.020,0.040,0.010,0.020,0.010,0.020,0.020,0.020,0.020,0.010,0.020,0.725
