datahora,pme_wrf,pme_0,pme_1,pme_2,pme_3,pme_4,pme_5,pme_6,pme_7,pme_8,pme_9,pme_10,pme_11,pme_12,pme_13,pme_14,pme_15,pme_16,pme_17,pme_18,pme_19,pme_20,pme_21,pme_22,pme_23,pme_24,pme_25,pme_26,pme_27,pme_28,pme_29,pme_30,pme_31,pme_32,pme_33,pme_34,pme_35,pme_36,pme_37,pme_38,pme_39,pme_40,pme_41,pme_42,pme_43,pme_44,pme_45,pme_46,pme_47,pme_48,pme_49,pme_50,etp
2021-03-22T06:00:00+00:00,0.000,0.120,0.030,1.710,0.020,0.850,0.050,2.290,0.620,0.220,0.200,1.020,0.020,0.570,0.100,0.000,0.370,0.040,0.060,1.310,0.410,0.030,0.010,2.070,0.040,0.170,0.220,1.010,0.100,0.950,0.280,0.060,0.550,0.010,0.010,0.170,3.340,0.370,0.260,0.090,0.340,0.400,0.080,0.010,1.020,0.290,0.430,0.480,0.380,0.010,0.310,0.010,0.000
2021-03-22T12:00:00+00:00,0.000,0.000,0.010,0.030,0.000,0.080,0.000,6.560,0.090,0.010,0.000,0.160,0.020,0.000,0.060,0.000,0.040,0.000,0.010,0.030,0.040,0.000,0.000,0.470,0.000,0.080,0.200,0.050,0.000,0.010,0.000,0.010,0.040,0.020,0.000,0.020,0.130,0.060,0.020,0.040,0.020,0.030,0.000,0.000,0.050,0.060,0.020,0.110,0.050,0.000,0.020,0.000,1.619
2021-03-22T18:00:00+00:00,0.300,3.050,0.490,1.060,4.300,1.560,0.250,0.210,7.130,2.360,0.280,0.570,2.450,5.780,5.260,0.840,0.310,5.390,0.840,0.530,3.480,0.570,2.400,1.780,3.600,2.330,2.110,2.340,3.100,0.060,0.800,1.440,3.250,0.710,0.660,3.120,4.730,0.420,5.900,2.210,1.970,1.950,2.350,0.320,0.680,1.920,1.550,0.840,3.060,0.090,0.270,5.280,1.619
2021-03-23T00:00:00+00:00,0.840,0.240,0.180,0.660,0.670,1.990,0.090,0.530,0.160,0.310,0.010,0.190,0.820,0.440,1.660,1.240,0.350,2.830,0.390,0.410,1.150,0.150,0.680,0.310,0.710,0.260,0.790,0.320,0.390,1.010,0.190,0.840,0.850,1.510,1.340,0.650,0.470,0.310,0.370,0.180,0.560,2.050,0.320,0.100,0.230,0.210,0.610,1.000,0.820,0.300,0.320,0.340,0.000
2021-03-23T06:00:00+00:00,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.040,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.910,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.040,0.190,0.000,0.000,0.000,0.000,0.000,0.000,0.470,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021-03-23T12:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.624
2021-03-23T18:00:00+00:00,0.520,0.220,0.260,0.270,0.070,0.230,0.250,0.180,0.330,0.250,0.160,0.040,0.170,0.240,0.230,0.340,0.140,1.620,0.050,0.240,0.330,0.180,0.350,0.010,0.150,0.450,0.290,0.190,0.330,0.050,0.080,0.370,0.170,0.040,0.200,0.100,0.050,0.040,0.600,0.540,0.300,0.220,0.380,0.090,0.160,0.000,0.190,0.110,0.750,0.410,0.400,0.110,1.624
2021-03-24T00:00:00+00:00,0.290,0.120,0.000,0.040,2.220,0.000,0.090,0.180,3.950,0.100,0.170,0.010,0.000,0.240,0.010,0.130,0.360,1.330,0.000,0.010,0.160,0.090,0.130,0.000,0.050,0.730,0.170,0.070,1.630,0.240,0.020,0.120,0.020,0.050,0.220,0.010,0.000,0.000,2.390,0.310,0.350,0.740,0.170,0.030,0.010,0.000,0.220,0.020,0.760,0.000,1.640,0.710,0.000
2021-03-24T06:00:00+00:00,0.170,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.040,0.000,0.000,0.000,0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.260,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.110,0.000
2021-03-24T12:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.913
2021-03-24T18:00:00+00:00,0.600,0.280,0.000,0.460,1.330,0.670,3.850,0.150,0.370,0.270,0.340,0.300,0.230,0.160,0.270,0.210,0.180,0.180,0.370,0.210,1.420,0.520,0.110,0.040,0.260,0.370,0.270,0.140,2.360,0.250,0.000,0.370,0.200,0.340,0.330,0.130,0.060,0.050,2.050,0.180,0.310,1.170,0.390,0.010,0.120,0.010,0.240,0.030,0.230,0.000,2.190,0.510,1.913
2021-03-25T00:00:00+00:00,1.120,0.040,0.000,5.140,0.260,0.250,0.180,0.010,0.060,0.010,0.140,0.040,0.040,0.000,2.540,0.140,0.160,0.130,0.140,0.050,0.280,0.060,1.970,0.000,0.840,0.450,0.220,1.310,7.720,0.310,0.000,0.320,0.070,0.310,0.190,0.000,0.060,0.120,0.510,0.150,1.020,4.810,2.240,0.000,0.060,0.000,6.890,0.060,0.340,0.000,0.340,2.050,0.000
