datahora,pme_wrf,pme_0,pme_1,pme_2,pme_3,pme_4,pme_5,pme_6,pme_7,pme_8,pme_9,pme_10,pme_11,pme_12,pme_13,pme_14,pme_15,pme_16,pme_17,pme_18,pme_19,pme_20,pme_21,pme_22,pme_23,pme_24,pme_25,pme_26,pme_27,pme_28,pme_29,pme_30,pme_31,pme_32,pme_33,pme_34,pme_35,pme_36,pme_37,pme_38,pme_39,pme_40,pme_41,pme_42,pme_43,pme_44,pme_45,pme_46,pme_47,pme_48,pme_49,pme_50,etp
2021-05-07T06:00:00+00:00,0.030,0.040,0.050,0.030,0.010,0.040,0.160,0.030,0.120,0.040,0.020,0.040,0.100,0.040,0.070,0.000,0.020,0.010,0.030,0.010,0.010,0.010,0.040,0.170,0.010,0.020,0.110,0.080,0.060,0.000,0.010,0.060,0.020,0.010,0.030,0.070,0.040,0.080,0.060,0.090,0.130,0.030,0.040,0.050,0.070,0.060,0.110,0.130,0.000,0.010,0.140,0.060,0.000
2021-05-07T12:00:00+00:00,0.430,0.290,0.360,0.030,0.250,0.060,0.150,0.220,0.800,0.070,0.020,0.210,1.120,0.120,0.660,0.490,0.310,0.140,0.000,0.020,0.040,0.080,0.430,0.160,0.100,0.770,0.100,0.070,0.150,0.020,0.080,0.120,0.050,0.170,0.310,0.010,0.080,0.050,0.020,0.040,0.170,0.070,0.150,0.010,0.130,0.030,0.030,0.010,0.060,0.150,0.180,0.030,1.345
2021-05-07T18:00:00+00:00,0.180,0.150,0.150,0.000,0.110,0.080,0.040,0.320,0.130,0.150,0.050,0.090,0.100,0.130,0.090,0.080,0.060,0.030,0.000,0.030,0.020,0.090,0.100,0.180,0.050,0.680,0.310,0.010,0.040,0.010,0.460,0.300,0.030,0.070,0.030,0.030,0.360,0.010,0.020,0.030,0.040,0.060,0.300,0.020,0.500,0.010,0.040,0.730,0.010,0.050,0.130,0.010,1.345
2021-05-08T00:00:00+00:00,0.020,0.020,0.110,0.000,0.040,0.060,0.110,0.070,0.060,0.030,0.090,0.030,0.180,0.260,0.040,0.030,0.000,0.030,0.000,0.000,0.100,0.240,0.010,0.160,0.110,0.310,0.360,0.000,0.170,0.000,0.240,0.310,0.010,0.010,0.000,0.040,0.120,0.000,0.350,0.100,0.100,0.000,0.150,0.080,0.160,0.000,0.050,0.380,0.010,0.000,0.040,0.000,0.000
2021-05-08T06:00:00+00:00,0.000,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.020,0.000,0.000,0.010,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.110,0.000,0.000,0.000,0.000,0.000
2021-05-08T12:00:00+00:00,0.000,0.000,0.000,0.000,0.010,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.229
2021-05-08T18:00:00+00:00,0.080,0.010,0.020,0.000,0.010,0.030,0.010,0.000,0.000,0.010,0.010,0.000,0.020,0.000,0.010,0.060,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.480,0.000,0.030,0.000,0.000,0.000,-0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.020,0.010,0.000,0.000,0.000,0.040,0.000,0.010,0.000,0.030,1.229
2021-05-09T00:00:00+00:00,0.000,0.000,0.020,0.000,0.000,0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.070,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021-05-09T06:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021-05-09T12:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.144
2021-05-09T18:00:00+00:00,0.030,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,1.144
2021-05-10T00:00:00+00:00,0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000
2021-05-10T06:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021-05-10T12:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.116
2021-05-10T18:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.116
2021-05-11T00:00:00+00:00,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.170,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000
