datahora,Qsac_0,Qsac_1,Qsac_2,Qsac_3,Qsac_4,Qsac_5,Qsac_6,Qsac_7,Qsac_8,Qsac_9,Qsac_10,Qsac_11,Qsac_12,Qsac_13,Qsac_14,Qsac_15,Qsac_16,Qsac_17,Qsac_18,Qsac_19,Qsac_20,Qsac_21,Qsac_22,Qsac_23,Qsac_24,Qsac_25,Qsac_26,Qsac_27,Qsac_28,Qsac_29,Qsac_30,Qsac_31,Qsac_32,Qsac_33,Qsac_34,Qsac_35,Qsac_36,Qsac_37,Qsac_38,Qsac_39,Qsac_40,Qsac_41,Qsac_42,Qsac_43,Qsac_44,Qsac_45,Qsac_46,Qsac_47,Qsac_48,Qsac_49,Qsac_50,Qmed,Q25,Q75,Qmax,Qmin,Qsac_wrf
2021-06-04T00:00:00+00:00,5.600,5.600,5.600,5.600,5.600,5.600,5.600,5.600,5.600,5.600,5.600,5.600,5.600,5.600,5.600,5.600,5.600,5.600,5.600,5.600,5.600,5.600,5.600,5.600,5.600,5.600,5.600,5.600,5.600,5.600,5.600,5.600,5.600,5.600,5.600,5.600,5.600,5.600,5.600,5.600,5.600,5.600,5.600,5.600,5.600,5.600,5.600,5.600,5.600,5.600,5.600,5.600,5.600,5.600,5.600,5.600,5.600
2021-06-04T06:00:00+00:00,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426,5.426
2021-06-04T12:00:00+00:00,5.269,5.269,5.269,5.269,5.269,5.269,5.269,5.269,5.269,5.269,5.269,5.270,5.269,5.269,5.269,5.269,5.269,5.269,5.269,5.269,5.269,5.269,5.269,5.269,5.269,5.269,5.269,5.269,5.269,5.269,5.269,5.269,5.269,5.269,5.269,5.269,5.269,5.269,5.269,5.269,5.269,5.269,5.269,5.269,5.269,5.269,5.269,5.269,5.269,5.269,5.269,5.269,5.269,5.269,5.270,5.269,5.269
2021-06-04T18:00:00+00:00,5.130,5.131,5.130,5.130,5.131,5.131,5.130,5.130,5.130,5.130,5.130,5.132,5.130,5.131,5.131,5.131,5.130,5.131,5.130,5.130,5.131,5.130,5.130,5.130,5.130,5.130,5.131,5.131,5.130,5.130,5.130,5.130,5.130,5.130,5.130,5.131,5.130,5.130,5.130,5.130,5.130,5.130,5.130,5.130,5.130,5.131,5.130,5.130,5.131,5.130,5.130,5.130,5.130,5.131,5.132,5.130,5.130
2021-06-05T00:00:00+00:00,5.009,5.011,5.009,5.009,5.011,5.011,5.009,5.009,5.009,5.009,5.009,5.012,5.009,5.011,5.011,5.011,5.009,5.011,5.009,5.009,5.011,5.009,5.009,5.009,5.009,5.009,5.011,5.011,5.009,5.009,5.009,5.009,5.009,5.009,5.009,5.011,5.009,5.009,5.009,5.009,5.009,5.009,5.009,5.009,5.009,5.011,5.009,5.009,5.011,5.009,5.009,5.009,5.009,5.011,5.012,5.009,5.009
2021-06-05T06:00:00+00:00,4.905,4.906,4.905,4.905,4.906,4.906,4.905,4.905,4.905,4.905,4.905,4.907,4.905,4.906,4.906,4.906,4.905,4.906,4.905,4.905,4.906,4.905,4.905,4.905,4.905,4.905,4.906,4.906,4.905,4.905,4.905,4.905,4.905,4.905,4.905,4.906,4.905,4.905,4.905,4.905,4.905,4.905,4.905,4.905,4.905,4.906,4.905,4.905,4.906,4.905,4.905,4.905,4.905,4.906,4.907,4.905,4.905
2021-06-05T12:00:00+00:00,4.815,4.816,4.815,4.815,4.816,4.816,4.815,4.815,4.815,4.815,4.816,4.817,4.815,4.817,4.816,4.816,4.815,4.816,4.815,4.815,4.816,4.815,4.816,4.815,4.815,4.816,4.816,4.816,4.815,4.815,4.815,4.816,4.816,4.815,4.815,4.816,4.816,4.816,4.815,4.815,4.815,4.815,4.815,4.815,4.815,4.816,4.815,4.816,4.816,4.815,4.815,4.815,4.815,4.816,4.817,4.815,4.815
2021-06-05T18:00:00+00:00,4.737,4.738,4.737,4.737,4.738,4.739,4.737,4.737,4.737,4.737,4.738,4.739,4.737,4.739,4.738,4.738,4.737,4.738,4.737,4.737,4.738,4.737,4.738,4.737,4.737,4.738,4.738,4.738,4.737,4.737,4.737,4.739,4.738,4.737,4.737,4.738,4.738,4.738,4.737,4.737,4.737,4.737,4.738,4.737,4.737,4.738,4.737,4.739,4.738,4.737,4.737,4.737,4.737,4.738,4.739,4.737,4.737
2021-06-06T00:00:00+00:00,4.669,4.670,4.669,4.669,4.670,4.671,4.669,4.669,4.669,4.669,4.670,4.671,4.669,4.671,4.670,4.670,4.669,4.670,4.669,4.669,4.670,4.669,4.670,4.669,4.669,4.670,4.670,4.670,4.669,4.669,4.669,4.672,4.670,4.669,4.669,4.670,4.670,4.670,4.669,4.669,4.669,4.669,4.670,4.669,4.669,4.670,4.669,4.671,4.670,4.669,4.669,4.669,4.669,4.670,4.672,4.669,4.669
2021-06-06T06:00:00+00:00,4.611,4.611,4.611,4.611,4.611,4.613,4.611,4.611,4.611,4.611,4.612,4.612,4.611,4.612,4.611,4.611,4.611,4.611,4.611,4.611,4.611,4.611,4.612,4.611,4.611,4.612,4.611,4.611,4.611,4.611,4.611,4.614,4.612,4.611,4.611,4.611,4.612,4.612,4.611,4.611,4.611,4.611,4.612,4.611,4.611,4.611,4.611,4.613,4.611,4.611,4.611,4.611,4.611,4.611,4.614,4.611,4.611
2021-06-06T12:00:00+00:00,4.560,4.560,4.560,4.560,4.560,4.561,4.560,4.560,4.560,4.560,4.561,4.561,4.560,4.561,4.560,4.560,4.560,4.560,4.560,4.560,4.560,4.560,4.561,4.560,4.560,4.561,4.560,4.560,4.560,4.560,4.560,4.563,4.561,4.560,4.560,4.560,4.561,4.561,4.560,4.560,4.560,4.560,4.561,4.560,4.560,4.560,4.560,4.562,4.560,4.560,4.560,4.560,4.560,4.560,4.563,4.560,4.560
2021-06-06T18:00:00+00:00,4.515,4.516,4.515,4.515,4.516,4.517,4.515,4.515,4.515,4.516,4.517,4.519,4.515,4.521,4.516,4.516,4.528,4.516,4.515,4.515,4.516,4.515,4.516,4.515,4.515,4.516,4.516,4.518,4.516,4.515,4.515,4.518,4.516,4.515,4.515,4.518,4.517,4.529,4.515,4.515,4.515,4.516,4.517,4.515,4.515,4.518,4.515,4.546,4.516,4.515,4.542,4.516,4.515,4.517,4.546,4.515,4.515
2021-06-07T00:00:00+00:00,4.476,4.479,4.475,4.476,4.480,4.477,4.475,4.505,4.475,4.484,4.479,4.487,4.475,4.484,4.476,4.479,4.497,4.476,4.475,4.475,4.490,4.479,4.477,4.475,4.475,4.478,4.478,4.487,4.476,4.475,4.475,4.478,4.476,4.475,4.475,4.518,4.479,4.495,4.475,4.527,4.475,4.476,4.479,4.475,4.475,4.480,4.494,4.564,4.491,4.475,4.515,4.477,4.475,4.484,4.564,4.475,4.475
2021-06-07T06:00:00+00:00,4.435,4.466,4.438,4.432,4.447,4.500,4.419,4.468,4.450,4.454,4.482,4.753,4.422,4.456,4.420,4.445,4.464,4.420,4.433,4.422,4.446,4.435,4.425,4.453,4.429,4.457,4.472,4.520,4.421,4.420,4.466,4.422,4.420,4.421,4.452,4.542,4.453,4.478,4.539,4.637,4.419,4.421,4.437,4.420,4.421,4.449,4.469,4.556,4.442,4.422,4.489,4.446,4.422,4.466,4.753,4.419,4.483
2021-06-07T12:00:00+00:00,4.491,5.027,4.521,4.539,4.441,4.639,4.700,4.483,4.684,4.617,4.790,5.090,4.643,4.569,4.375,4.569,4.792,4.375,4.841,4.385,4.411,4.397,4.959,4.534,4.404,4.431,4.743,4.693,4.452,4.428,4.460,4.389,4.412,4.607,5.140,5.252,4.599,5.339,4.609,5.494,4.374,4.375,4.445,4.537,4.431,4.476,4.604,4.753,4.429,4.439,5.871,4.539,4.431,4.700,5.871,4.374,4.503
