datahora,Qsac_0,Qsac_1,Qsac_2,Qsac_3,Qsac_4,Qsac_5,Qsac_6,Qsac_7,Qsac_8,Qsac_9,Qsac_10,Qsac_11,Qsac_12,Qsac_13,Qsac_14,Qsac_15,Qsac_16,Qsac_17,Qsac_18,Qsac_19,Qsac_20,Qsac_21,Qsac_22,Qsac_23,Qsac_24,Qsac_25,Qsac_26,Qsac_27,Qsac_28,Qsac_29,Qsac_30,Qsac_31,Qsac_32,Qsac_33,Qsac_34,Qsac_35,Qsac_36,Qsac_37,Qsac_38,Qsac_39,Qsac_40,Qsac_41,Qsac_42,Qsac_43,Qsac_44,Qsac_45,Qsac_46,Qsac_47,Qsac_48,Qsac_49,Qsac_50,Qmed,Q25,Q75,Qmax,Qmin,Qsac_wrf
2021-06-18T00:00:00+00:00,4.522,4.522,4.522,4.522,4.522,4.522,4.522,4.522,4.522,4.522,4.522,4.522,4.522,4.522,4.522,4.522,4.522,4.522,4.522,4.522,4.522,4.522,4.522,4.522,4.522,4.522,4.522,4.522,4.522,4.522,4.522,4.522,4.522,4.522,4.522,4.522,4.522,4.522,4.522,4.522,4.522,4.522,4.522,4.522,4.522,4.522,4.522,4.522,4.522,4.522,4.522,4.522,4.522,4.522,4.522,4.522,4.522
2021-06-18T06:00:00+00:00,4.495,4.507,4.589,4.611,4.496,4.505,4.493,4.581,4.496,4.493,4.524,4.493,4.515,4.503,4.578,4.510,4.531,4.517,4.494,4.510,4.522,4.605,4.495,4.493,4.493,4.513,4.622,4.494,4.493,4.493,4.493,4.494,4.549,4.540,4.498,4.497,4.577,4.540,4.495,4.501,4.540,4.495,4.497,4.530,4.517,4.545,4.494,4.514,4.538,4.494,4.520,4.507,4.495,4.531,4.622,4.493,4.493
2021-06-18T12:00:00+00:00,4.507,4.502,4.817,4.668,4.542,4.493,4.481,4.775,4.576,4.465,4.583,4.497,4.510,4.520,4.674,4.525,4.541,4.497,4.510,4.563,4.595,4.765,4.465,4.532,4.460,4.604,4.846,4.459,4.506,4.462,4.459,4.556,4.628,4.656,4.468,4.474,4.758,4.843,4.484,4.532,4.594,4.468,4.468,4.599,4.587,4.549,4.528,4.581,4.614,4.561,4.577,4.541,4.496,4.595,4.846,4.459,4.458
2021-06-18T18:00:00+00:00,4.664,4.599,5.166,4.734,4.712,4.602,4.559,5.054,4.685,4.505,4.617,4.699,4.507,4.593,4.768,4.541,4.600,4.467,4.617,4.811,4.798,4.831,4.483,4.853,4.569,4.892,5.171,4.440,4.677,4.437,4.570,4.622,4.756,4.897,4.516,4.493,4.935,5.113,4.554,4.659,4.722,4.447,4.610,4.660,4.730,4.702,4.902,4.656,4.650,4.722,4.777,4.660,4.570,4.768,5.171,4.437,4.720
2021-06-19T00:00:00+00:00,4.787,4.645,5.442,4.730,4.785,4.656,4.625,5.170,4.705,4.588,4.724,4.777,4.600,4.639,4.949,4.651,4.612,4.525,4.734,4.951,4.874,5.028,4.490,4.997,4.626,5.052,5.399,4.585,4.730,4.825,4.665,4.686,4.851,5.154,4.602,4.535,5.050,5.231,4.567,4.719,4.773,4.621,4.704,4.802,4.812,4.769,5.064,4.769,4.872,4.919,4.872,4.769,4.644,4.874,5.442,4.490,5.252
2021-06-19T06:00:00+00:00,4.884,4.724,5.815,4.898,4.780,4.772,4.677,5.297,4.704,4.675,4.779,4.764,4.742,4.873,5.025,4.682,4.657,4.537,4.795,5.175,4.991,5.331,4.497,5.042,4.673,5.161,5.532,4.696,4.931,5.032,4.696,4.830,5.066,5.439,4.689,4.578,5.122,5.308,4.700,4.782,4.832,4.862,4.776,4.966,4.956,4.803,5.123,4.835,5.154,5.171,5.125,4.835,4.719,5.066,5.815,4.497,5.657
2021-06-19T12:00:00+00:00,5.051,4.988,6.144,5.076,4.786,4.921,4.697,5.446,4.741,4.969,4.826,4.801,4.825,5.112,5.022,4.694,4.857,4.598,4.803,5.651,5.036,5.473,4.565,5.324,4.916,5.355,5.884,4.781,5.381,5.072,4.785,4.994,5.298,6.014,4.752,4.631,5.304,5.728,4.765,4.819,5.009,5.197,4.944,5.081,5.333,4.828,5.216,4.882,5.463,5.278,5.477,5.009,4.815,5.304,6.144,4.565,5.751
2021-06-19T18:00:00+00:00,5.194,5.165,6.380,5.145,4.782,5.004,4.787,5.701,5.065,5.282,4.997,4.787,5.084,5.232,5.041,4.661,4.979,4.657,5.045,6.019,5.205,5.552,4.684,5.418,5.241,5.519,6.200,4.845,5.943,5.053,5.009,5.201,5.401,6.500,4.761,4.712,5.510,5.949,4.932,4.846,5.242,5.449,5.196,5.221,5.803,5.059,5.375,5.163,5.925,5.367,6.103,5.196,5.002,5.449,6.500,4.657,5.753
2021-06-20T00:00:00+00:00,5.355,5.219,6.499,5.301,4.907,5.164,5.024,6.043,5.770,5.515,5.209,4.963,5.254,5.228,5.102,4.718,5.029,5.336,5.276,6.442,5.969,5.518,4.853,5.675,5.605,5.891,6.514,5.122,6.589,5.080,5.288,5.543,5.781,7.193,4.820,4.877,5.679,6.348,5.175,4.936,5.407,5.538,5.568,5.525,6.356,5.387,5.611,5.694,6.562,5.443,6.687,5.443,5.172,5.770,7.193,4.718,6.718
2021-06-20T06:00:00+00:00,5.375,5.176,6.574,5.339,4.928,5.327,5.164,6.157,5.991,5.563,5.257,5.265,5.268,5.156,5.784,4.863,5.022,5.945,5.353,6.552,6.241,5.468,4.902,5.785,5.842,6.044,6.559,5.262,6.946,5.075,5.429,5.912,6.465,7.539,4.990,4.927,5.824,6.438,5.226,4.953,5.446,5.532,5.737,5.784,6.547,5.473,5.624,5.938,6.880,5.411,6.921,5.532,5.260,5.991,7.539,4.863,7.527
2021-06-20T12:00:00+00:00,5.294,5.085,6.483,5.267,4.874,5.317,5.143,6.137,6.036,5.480,5.192,5.311,5.189,5.055,6.026,4.876,4.962,6.062,5.293,6.510,6.352,5.360,4.864,5.772,5.847,6.089,6.473,5.234,6.923,5.004,5.396,5.967,6.728,7.495,5.013,4.885,5.833,6.416,5.165,4.902,5.372,5.436,5.718,5.801,6.472,5.404,5.569,5.978,6.842,5.302,6.829,5.436,5.192,6.062,7.495,4.864,7.640
2021-06-20T18:00:00+00:00,5.173,4.975,6.320,5.152,4.795,5.222,5.057,5.961,5.893,5.359,5.088,5.233,5.085,4.944,6.115,4.819,4.874,6.080,5.181,6.305,6.197,5.242,4.794,5.651,5.768,5.952,6.270,5.139,6.741,4.907,5.288,5.937,6.676,7.279,4.950,4.811,5.742,6.231,5.064,4.821,5.251,5.310,5.617,5.741,6.266,5.285,5.428,5.872,6.658,5.172,6.617,5.310,5.087,5.961,7.279,4.794,7.448
2021-06-21T00:00:00+00:00,5.043,4.864,6.084,5.027,4.710,5.101,4.952,5.759,5.710,5.212,4.972,5.119,4.972,4.834,5.955,4.742,4.779,5.908,5.056,6.069,5.989,5.103,4.713,5.482,5.597,5.758,6.036,5.024,6.479,4.805,5.157,5.761,6.454,6.967,4.861,4.728,5.569,6.005,4.952,4.733,5.115,5.164,5.456,5.575,6.036,5.149,5.273,5.693,6.407,5.036,6.359,5.164,4.972,5.761,6.967,4.710,7.143
2021-06-21T06:00:00+00:00,4.917,4.758,5.895,4.904,4.627,4.975,4.844,5.563,5.523,5.068,4.857,4.997,4.862,4.731,5.766,4.662,4.687,5.715,4.935,5.840,5.776,4.969,4.633,5.314,5.421,5.564,5.811,4.907,6.215,4.708,5.024,5.575,6.210,6.656,4.768,4.645,5.396,5.785,4.840,4.648,4.981,5.023,5.292,5.403,5.811,5.013,5.123,5.509,6.151,4.908,6.103,5.024,4.861,5.575,6.656,4.627,6.828
2021-06-21T12:00:00+00:00,4.800,4.661,6.228,4.789,4.550,4.855,4.741,5.383,5.344,4.933,4.998,4.882,4.999,4.636,5.573,4.584,4.601,5.524,5.049,5.631,5.578,4.847,4.557,5.263,5.253,5.416,5.625,4.797,5.988,4.622,4.896,5.401,6.070,6.374,4.738,4.606,5.231,5.754,4.802,4.568,4.856,4.892,5.162,5.239,5.686,4.949,4.984,5.348,5.968,4.792,6.164,4.998,4.796,5.416,6.374,4.550,6.527
2021-06-21T18:00:00+00:00,5.207,4.988,7.193,4.709,4.593,4.845,4.759,5.513,5.202,5.704,6.688,5.773,6.031,4.759,5.752,4.750,4.818,5.851,5.167,5.744,5.814,5.136,4.651,5.934,5.408,5.968,6.175,4.989,6.663,4.825,4.962,5.875,5.993,6.429,4.966,4.967,5.346,6.083,5.531,4.667,4.819,5.773,5.243,5.271,6.366,5.161,5.135,6.371,6.569,4.794,6.568,5.346,4.965,5.934,7.193,4.593,6.245
2021-06-22T00:00:00+00:00,6.444,6.416,9.027,4.722,5.304,4.961,5.575,6.116,6.088,7.361,9.815,8.172,7.849,5.123,6.863,5.272,5.365,6.937,6.419,6.488,7.143,5.954,5.100,7.710,7.210,6.889,7.048,5.807,7.785,5.701,5.675,6.517,6.101,6.793,5.671,5.837,5.824,6.712,8.810,6.054,5.703,6.391,6.326,5.611,7.493,5.227,5.890,7.695,8.942,4.884,7.733,6.391,5.694,7.143,9.815,4.722,5.991
2021-06-22T06:00:00+00:00,9.527,7.685,15.167,5.081,6.686,5.105,6.504,6.701,7.278,10.056,11.423,10.443,10.235,5.396,8.811,5.597,7.019,7.665,10.031,9.336,9.081,7.226,6.856,9.808,9.638,8.502,8.020,6.777,8.714,6.575,6.922,7.820,6.154,10.093,7.326,6.892,6.819,7.189,11.818,7.000,7.118,7.033,9.364,6.391,10.485,5.705,7.476,9.385,11.185,5.183,8.783,7.476,6.809,9.385,15.167,5.081,5.764
2021-06-22T12:00:00+00:00,13.217,8.016,18.270,5.202,7.425,5.104,7.524,7.912,7.692,11.209,11.542,11.044,11.183,5.607,10.176,5.828,8.450,7.729,11.811,10.977,10.125,7.771,8.055,11.457,10.895,9.595,8.553,7.328,9.379,6.938,7.560,8.801,6.159,12.973,10.163,7.865,8.571,7.502,13.446,7.327,9.171,7.183,11.181,7.052,12.205,6.524,8.577,11.715,12.542,5.769,9.766,8.571,7.482,11.044,18.270,5.104,5.565
2021-06-22T18:00:00+00:00,14.301,7.935,18.456,5.217,7.575,5.076,8.007,8.523,7.686,11.214,11.143,10.863,11.271,5.741,10.378,6.238,9.039,7.516,11.939,11.128,10.175,7.800,8.262,11.822,10.974,9.717,8.930,8.113,9.400,6.936,7.587,8.927,6.149,13.639,11.282,8.492,9.152,8.537,13.573,7.253,9.858,7.078,11.422,7.195,12.321,6.865,8.754,12.892,14.116,6.263,9.969,8.930,7.584,11.143,18.456,5.076,5.392
2021-06-23T00:00:00+00:00,14.068,7.639,17.748,5.113,7.387,5.004,8.006,8.693,7.460,10.795,10.537,10.343,10.870,5.791,10.110,7.112,9.366,7.228,11.518,10.767,9.883,7.551,8.080,11.535,10.590,9.429,8.899,8.597,9.238,6.757,7.376,8.686,6.006,13.315,11.278,8.582,9.054,9.158,13.097,7.036,9.755,6.821,11.073,7.095,11.926,6.843,8.581,12.776,14.416,6.615,9.718,9.054,7.385,10.767,17.748,5.004,5.260
2021-06-23T06:00:00+00:00,13.322,7.294,16.642,4.993,7.097,4.902,7.769,8.483,7.159,10.200,9.895,9.751,10.302,5.694,9.609,7.426,9.216,6.913,10.881,10.209,9.403,7.233,7.744,10.919,10.023,8.972,8.649,8.557,8.877,6.511,7.075,8.291,5.826,12.595,10.811,8.444,8.673,9.080,12.319,6.746,9.322,6.539,10.487,6.832,11.320,6.624,8.217,12.196,13.899,7.994,9.237,8.673,7.215,10.200,16.642,4.902,5.136
2021-06-23T12:00:00+00:00,12.471,6.946,15.446,4.874,6.780,4.850,7.427,8.155,6.840,9.581,9.272,9.158,9.684,5.565,9.068,7.354,8.914,6.602,10.197,9.612,8.887,6.904,7.372,10.257,9.431,8.490,8.248,8.299,8.463,6.247,6.759,7.870,5.638,11.794,10.212,9.092,8.240,8.897,11.492,6.451,8.828,6.264,9.859,6.550,10.639,6.370,7.811,11.459,13.150,9.116,8.734,8.490,6.888,9.581,15.446,4.850,5.024
2021-06-23T18:00:00+00:00,11.846,6.617,14.247,4.761,6.471,5.085,7.069,7.759,6.533,8.986,8.693,8.598,9.082,5.394,8.546,7.067,8.448,6.313,9.530,9.337,8.381,6.653,7.004,9.610,8.861,8.023,7.827,7.894,8.105,5.992,6.473,7.463,5.460,11.002,9.759,11.509,7.810,8.928,10.691,6.170,8.332,6.008,9.246,6.442,9.971,6.148,7.411,10.712,12.748,9.536,8.283,8.105,6.596,9.246,14.247,4.761,4.925
2021-06-24T00:00:00+00:00,11.209,6.316,13.128,4.657,6.183,5.294,6.727,7.370,6.250,8.537,8.171,8.088,8.526,5.226,8.058,6.755,7.982,6.061,8.910,9.342,8.011,6.453,6.659,9.012,8.334,7.590,7.430,7.487,7.720,5.765,6.469,7.085,5.297,10.258,9.398,13.871,7.405,8.690,9.949,5.912,7.864,5.776,8.675,6.848,9.336,5.977,7.037,10.006,12.310,9.381,7.849,7.720,6.465,8.690,13.871,4.657,4.839
2021-06-24T06:00:00+00:00,10.512,6.046,12.115,4.563,5.922,5.329,6.413,7.010,5.995,8.082,7.706,7.632,8.024,5.071,7.617,6.450,7.544,5.832,8.349,9.124,7.626,6.219,6.345,8.470,7.858,7.200,7.068,7.103,7.342,5.555,6.329,6.744,5.151,9.581,8.924,14.730,7.033,8.379,9.280,5.680,7.436,5.570,8.158,6.863,8.760,5.781,6.698,9.360,11.733,9.161,7.446,7.342,6.302,8.349,14.730,4.563,4.763
2021-06-24T12:00:00+00:00,9.849,5.809,11.215,4.480,5.689,5.278,6.130,6.684,5.769,7.649,7.299,7.229,7.579,4.931,7.223,6.167,7.144,5.627,7.852,8.822,7.252,5.984,6.064,7.986,7.437,6.854,6.745,6.753,6.996,5.366,6.193,6.441,5.023,8.978,8.464,14.400,6.701,7.961,8.687,5.475,7.053,5.388,7.698,6.841,8.247,5.582,6.396,8.781,11.058,8.788,7.085,6.996,6.044,7.852,14.400,4.480,4.698
2021-06-24T18:00:00+00:00,9.221,5.600,10.425,4.429,5.485,5.146,5.880,6.395,5.571,7.258,6.944,6.878,7.189,4.806,6.878,5.909,6.788,5.448,7.415,8.385,6.913,5.767,5.817,7.561,7.067,6.550,6.460,6.441,6.687,5.199,5.993,6.176,4.910,8.448,7.985,13.643,6.407,7.562,8.166,5.295,6.715,5.229,7.294,6.591,7.797,5.398,6.130,8.302,10.356,9.721,6.767,6.687,5.805,7.415,13.643,4.429,4.641
2021-06-25T00:00:00+00:00,8.661,5.419,9.738,4.373,5.306,5.010,5.662,6.141,5.398,6.913,6.638,6.573,6.850,4.696,6.577,5.702,6.474,5.291,7.034,7.954,6.612,5.573,5.601,7.191,6.745,6.286,6.210,6.165,6.416,5.052,5.789,5.944,4.812,7.985,7.552,12.743,6.150,7.214,7.714,5.139,6.419,5.091,6.942,6.334,7.405,5.234,5.897,7.871,9.715,10.375,6.489,6.416,5.594,7.034,12.743,4.373,4.591
