datahora,pme_wrf,pme_0,pme_1,pme_2,pme_3,pme_4,pme_5,pme_6,pme_7,pme_8,pme_9,pme_10,pme_11,pme_12,pme_13,pme_14,pme_15,pme_16,pme_17,pme_18,pme_19,pme_20,pme_21,pme_22,pme_23,pme_24,pme_25,pme_26,pme_27,pme_28,pme_29,pme_30,pme_31,pme_32,pme_33,pme_34,pme_35,pme_36,pme_37,pme_38,pme_39,pme_40,pme_41,pme_42,pme_43,pme_44,pme_45,pme_46,pme_47,pme_48,pme_49,pme_50,etp
2021-08-13T06:00:00+00:00,0.040,0.010,0.100,0.010,0.010,0.000,0.000,0.030,0.000,0.030,0.010,0.010,0.060,0.040,0.070,0.010,0.000,0.010,0.040,0.000,0.010,0.080,0.080,0.000,0.060,0.000,0.000,0.010,0.020,0.000,0.000,0.010,0.000,0.000,0.040,0.020,0.030,0.030,0.000,0.020,0.000,0.000,0.050,0.060,0.020,0.030,0.000,0.000,0.040,0.010,0.010,0.070,0.000
2021-08-13T12:00:00+00:00,0.000,0.030,0.030,0.010,0.010,0.030,0.000,0.860,0.000,2.180,0.340,0.010,0.020,0.030,0.170,0.000,2.420,0.000,0.060,0.010,0.360,0.030,0.140,0.590,0.080,0.010,0.050,0.000,0.470,0.870,0.010,1.290,0.030,3.430,0.020,0.360,0.000,0.010,0.010,0.030,0.000,0.000,0.720,0.500,0.000,0.010,1.320,0.000,0.030,0.040,0.210,0.010,1.201
2021-08-13T18:00:00+00:00,0.510,0.560,0.460,0.530,0.360,0.540,0.040,3.860,0.360,6.340,6.410,0.010,0.410,0.180,0.600,0.030,1.810,0.250,0.350,0.010,2.360,0.020,0.090,0.980,0.300,0.060,0.040,0.000,4.480,4.320,0.040,4.060,0.010,2.450,0.060,1.290,0.020,0.010,0.050,1.390,0.010,1.110,2.680,1.220,0.000,0.190,2.770,0.040,0.020,0.070,0.050,0.050,1.201
2021-08-14T00:00:00+00:00,0.710,0.020,0.250,0.000,0.010,0.080,0.000,0.140,0.020,0.000,1.320,0.000,0.230,0.000,0.000,0.010,1.630,0.030,0.010,0.020,2.370,0.030,0.110,0.120,0.010,0.230,0.040,0.000,0.010,1.290,0.000,0.190,0.010,0.430,0.100,2.070,0.000,0.010,0.090,0.000,0.000,0.030,0.910,0.140,0.030,0.100,0.170,0.010,0.010,0.290,0.000,0.410,0.000
2021-08-14T06:00:00+00:00,0.000,0.050,0.040,0.010,0.000,0.230,0.010,0.020,0.020,0.130,0.020,0.020,0.050,0.000,0.010,0.020,0.010,0.220,0.020,0.040,0.000,0.000,0.010,0.000,0.000,0.180,0.010,0.230,0.000,0.460,0.000,0.910,0.000,0.040,0.260,0.220,0.000,0.000,0.270,0.000,0.000,0.040,0.040,0.010,0.000,0.000,1.420,0.030,0.000,0.090,0.000,0.000,0.000
2021-08-14T12:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.130,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.270,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,1.464
2021-08-14T18:00:00+00:00,0.030,0.000,0.000,0.000,0.030,0.020,0.000,0.050,0.000,0.000,0.010,0.140,0.000,0.010,0.100,0.000,0.130,0.020,0.000,0.030,0.000,0.000,0.000,0.050,0.040,0.000,0.140,0.030,0.000,0.040,0.000,0.020,0.000,0.010,0.020,0.040,0.080,0.030,0.000,0.000,0.000,0.000,0.000,0.100,0.030,0.000,0.000,0.210,0.010,0.010,0.000,0.020,1.464
2021-08-15T00:00:00+00:00,0.040,0.010,0.000,0.000,0.000,0.040,0.020,0.090,0.020,0.000,0.000,0.040,0.010,0.000,0.050,0.000,0.000,0.010,0.010,0.020,0.000,0.000,0.000,0.060,0.030,0.000,0.010,0.000,0.110,0.090,0.000,0.000,0.000,0.000,0.000,0.000,0.160,0.040,0.000,0.000,0.020,0.000,0.000,0.000,0.020,0.000,0.040,0.010,0.020,0.000,0.020,0.000,0.000
2021-08-15T06:00:00+00:00,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021-08-15T12:00:00+00:00,0.000,0.000,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,0.010,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.170
2021-08-15T18:00:00+00:00,0.110,0.000,0.000,0.010,0.030,0.050,0.020,0.000,0.000,-0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.030,0.010,0.010,0.000,0.000,0.000,0.000,0.000,0.050,0.000,0.000,0.010,0.050,0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.020,0.010,0.050,0.000,0.140,0.070,0.000,0.000,0.000,0.000,0.030,0.000,0.130,0.050,1.170
2021-08-16T00:00:00+00:00,0.130,0.010,0.000,0.000,0.000,0.020,0.010,0.050,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.010,0.020,0.000,0.060,0.000,0.000,0.040,0.010,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.040,0.010,0.000,0.000,0.000,0.000,0.000,0.040,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000
2021-08-16T06:00:00+00:00,0.690,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.110,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021-08-16T12:00:00+00:00,3.920,0.000,0.020,0.010,0.000,0.000,0.000,0.020,0.000,0.000,0.000,0.020,0.100,0.070,0.270,0.000,0.000,0.000,0.000,0.460,0.070,0.000,0.000,0.000,0.000,0.460,0.000,0.010,0.020,0.250,0.000,0.100,0.000,0.240,0.030,0.020,0.000,0.240,0.000,0.020,0.000,0.010,0.010,0.290,0.390,0.290,0.000,2.870,0.000,0.010,0.420,0.000,1.325
2021-08-16T18:00:00+00:00,0.040,0.000,0.090,0.030,0.000,0.000,0.030,0.640,0.030,0.000,0.000,0.100,1.640,0.040,0.020,0.000,0.000,0.000,0.150,0.140,0.110,0.010,0.000,0.010,0.000,0.850,0.130,0.000,0.020,4.390,0.000,0.010,0.110,1.620,0.040,0.000,0.010,0.520,0.000,0.000,0.000,0.080,0.090,0.160,0.050,0.300,0.000,3.610,0.020,0.280,0.260,0.020,1.325
