datahora,Qgr5_0,Qgr5_1,Qgr5_2,Qgr5_3,Qgr5_4,Qgr5_5,Qgr5_6,Qgr5_7,Qgr5_8,Qgr5_9,Qgr5_10,Qgr5_11,Qgr5_12,Qgr5_13,Qgr5_14,Qgr5_15,Qgr5_16,Qgr5_17,Qgr5_18,Qgr5_19,Qgr5_20,Qgr5_21,Qgr5_22,Qgr5_23,Qgr5_24,Qgr5_25,Qgr5_26,Qgr5_27,Qgr5_28,Qgr5_29,Qgr5_30,Qgr5_31,Qgr5_32,Qgr5_33,Qgr5_34,Qgr5_35,Qgr5_36,Qgr5_37,Qgr5_38,Qgr5_39,Qgr5_40,Qgr5_41,Qgr5_42,Qgr5_43,Qgr5_44,Qgr5_45,Qgr5_46,Qgr5_47,Qgr5_48,Qgr5_49,Qgr5_50,Qmed,Q25,Q75,Qmax,Qmin,Qgr5_wrf
2021-03-08T00:00:00+00:00,12.630,12.630,12.630,12.630,12.630,12.630,12.630,12.630,12.630,12.630,12.630,12.630,12.630,12.630,12.630,12.630,12.630,12.630,12.630,12.630,12.630,12.630,12.630,12.630,12.630,12.630,12.630,12.630,12.630,12.630,12.630,12.630,12.630,12.630,12.630,12.630,12.630,12.630,12.630,12.630,12.630,12.630,12.630,12.630,12.630,12.630,12.630,12.630,12.630,12.630,12.630,12.630,12.630,12.630,12.630,12.630,12.630
2021-03-08T06:00:00+00:00,12.969,12.978,12.998,12.970,12.982,12.984,12.966,13.007,12.964,12.978,12.966,13.007,12.983,12.963,12.963,12.969,13.010,12.998,12.977,12.977,13.097,12.964,12.982,12.964,13.023,12.966,12.978,12.986,13.009,12.965,12.963,12.975,12.977,13.082,12.969,12.982,12.988,12.996,12.969,13.049,12.974,13.088,12.979,13.020,13.002,12.988,12.963,13.000,12.966,12.969,12.975,12.978,12.969,12.998,13.097,12.963,12.967
2021-03-08T12:00:00+00:00,12.419,12.467,12.565,12.427,12.487,12.496,12.408,12.611,12.394,12.465,12.403,12.611,12.489,12.390,12.392,12.423,12.627,12.565,12.463,12.463,13.065,12.397,12.485,12.397,12.691,12.408,12.467,12.505,12.622,12.399,12.390,12.450,12.458,12.986,12.423,12.487,12.514,12.553,12.423,12.820,12.447,13.020,12.469,12.678,12.587,12.516,12.392,12.576,12.405,12.421,12.450,12.467,12.420,12.565,13.065,12.390,12.412
2021-03-08T18:00:00+00:00,11.831,11.922,12.105,11.847,11.959,11.976,11.810,12.192,11.785,11.972,11.802,12.213,11.963,11.777,11.781,11.839,12.221,12.105,11.928,11.914,13.048,11.790,11.955,11.790,12.342,11.810,11.922,11.992,12.213,11.794,11.777,11.889,11.905,12.899,11.839,11.959,12.009,12.084,11.840,12.586,11.885,12.963,11.926,12.317,12.146,12.013,11.781,12.125,11.806,11.835,11.889,11.926,11.834,12.105,13.048,11.777,11.818
2021-03-09T00:00:00+00:00,11.477,11.525,11.661,11.467,11.554,11.574,11.448,11.719,11.409,11.774,11.421,11.845,11.551,11.423,11.440,11.445,11.774,11.655,11.573,11.535,12.375,11.428,11.531,11.422,11.843,11.454,11.530,11.578,11.737,11.433,11.447,11.497,11.530,12.295,11.466,11.544,11.589,11.665,11.453,12.039,11.519,12.364,11.531,11.853,11.714,11.603,11.423,11.659,11.432,11.458,11.509,11.531,11.454,11.661,12.375,11.409,11.456
2021-03-09T06:00:00+00:00,11.409,11.354,11.432,11.309,11.378,11.417,11.338,11.434,11.234,11.774,11.233,11.736,11.346,11.317,11.398,11.223,11.615,11.403,11.393,11.429,11.894,11.308,11.273,11.287,11.557,11.366,11.386,11.386,11.455,11.313,11.438,11.321,11.433,11.983,11.330,11.355,11.394,11.519,11.246,11.765,11.447,12.118,11.373,11.691,11.563,11.442,11.304,11.352,11.268,11.305,11.380,11.386,11.320,11.442,12.118,11.223,11.346
2021-03-09T12:00:00+00:00,11.389,11.245,11.283,11.191,11.268,11.326,11.274,11.240,11.117,11.469,11.098,11.587,11.199,11.245,11.428,11.035,11.571,11.239,11.161,11.385,11.637,11.237,11.066,11.228,11.392,11.318,11.325,11.265,11.276,11.228,11.473,11.192,11.393,11.885,11.239,11.316,11.290,11.459,11.067,11.735,11.435,12.104,11.289,11.659,11.525,11.357,11.219,11.120,11.136,11.191,11.304,11.283,11.226,11.393,12.104,11.035,11.276
2021-03-09T18:00:00+00:00,11.082,10.994,11.021,10.935,11.015,11.048,11.009,10.995,10.933,11.122,10.906,11.243,10.948,10.970,11.167,10.820,11.258,11.047,10.905,11.089,11.352,10.996,10.848,11.041,11.125,11.028,11.093,11.015,11.038,10.959,11.142,10.939,11.091,11.529,10.977,11.215,11.068,11.152,10.841,11.554,11.127,11.699,11.049,11.325,11.240,11.080,10.951,10.901,10.921,10.933,11.022,11.038,10.957,11.125,11.699,10.820,10.997
2021-03-10T00:00:00+00:00,10.816,10.736,10.784,10.729,10.796,10.810,10.770,10.799,10.713,10.891,10.698,10.968,10.718,10.699,10.890,10.630,10.988,11.021,10.684,10.845,11.109,10.728,10.666,10.963,10.916,10.753,10.855,10.770,10.838,10.697,10.841,10.710,10.788,11.183,10.726,10.976,10.806,10.850,10.628,11.200,10.856,11.387,10.834,10.988,10.951,10.855,10.739,10.776,10.838,10.682,10.782,10.806,10.729,10.890,11.387,10.628,10.725
2021-03-10T06:00:00+00:00,10.749,10.536,10.649,10.707,10.769,10.769,10.708,10.757,10.598,10.876,10.600,10.892,10.567,10.491,10.851,10.521,10.974,11.233,10.506,10.837,11.014,10.527,10.582,11.533,10.933,10.591,10.828,10.619,10.816,10.500,10.741,10.583,10.563,10.961,10.571,10.965,10.623,10.635,10.449,10.945,10.808,11.498,10.856,10.758,10.843,10.870,10.736,10.919,10.908,10.480,10.719,10.749,10.589,10.870,11.533,10.449,10.531
