datahora,pme_wrf,pme_0,pme_1,pme_2,pme_3,pme_4,pme_5,pme_6,pme_7,pme_8,pme_9,pme_10,pme_11,pme_12,pme_13,pme_14,pme_15,pme_16,pme_17,pme_18,pme_19,pme_20,pme_21,pme_22,pme_23,pme_24,pme_25,pme_26,pme_27,pme_28,pme_29,pme_30,pme_31,pme_32,pme_33,pme_34,pme_35,pme_36,pme_37,pme_38,pme_39,pme_40,pme_41,pme_42,pme_43,pme_44,pme_45,pme_46,pme_47,pme_48,pme_49,pme_50,etp
2021-03-08T06:00:00+00:00,0.110,0.140,0.360,0.800,0.180,0.450,0.490,0.090,1.010,0.030,0.350,0.070,1.010,0.460,0.010,0.020,0.160,1.080,0.800,0.340,0.340,3.040,0.040,0.440,0.040,1.370,0.090,0.360,0.530,1.060,0.050,0.010,0.280,0.320,2.690,0.160,0.450,0.570,0.750,0.160,1.950,0.270,2.840,0.370,1.310,0.900,0.580,0.020,0.850,0.080,0.150,0.280,0.000
2021-03-08T12:00:00+00:00,0.010,0.110,0.100,0.120,0.050,0.110,0.210,0.100,0.110,0.000,0.240,0.030,0.060,0.080,0.050,0.080,0.160,0.110,0.060,0.060,0.100,0.030,0.240,0.020,0.070,0.140,0.100,0.180,0.190,0.100,0.040,0.080,0.010,0.070,0.120,0.160,0.210,0.070,0.130,0.150,0.050,0.020,0.190,0.050,0.110,0.100,0.030,0.110,0.150,0.070,0.070,0.100,2.266
2021-03-08T18:00:00+00:00,0.530,0.520,1.030,0.680,0.560,1.600,1.050,0.620,1.180,0.200,3.510,0.110,2.750,0.780,0.490,0.600,0.460,0.720,0.400,2.600,0.660,1.750,0.440,1.770,0.560,1.040,0.880,0.380,1.910,0.920,1.070,0.430,1.420,0.740,1.560,0.540,0.980,0.950,0.270,2.290,1.170,0.230,1.520,0.870,0.400,0.710,0.420,0.490,1.960,0.510,0.510,0.960,2.266
2021-03-09T00:00:00+00:00,0.800,1.070,0.590,0.550,0.560,0.610,0.770,0.770,0.360,0.300,0.190,0.270,0.840,0.470,0.760,1.080,0.170,1.130,0.400,0.160,0.970,0.550,0.660,0.140,0.520,0.590,0.910,0.710,0.570,0.400,0.700,1.330,0.520,1.010,1.290,0.670,0.370,0.550,1.010,0.230,0.870,1.120,1.760,0.650,1.270,1.040,0.800,0.690,0.120,0.460,0.570,0.800,0.000
2021-03-09T06:00:00+00:00,0.000,0.000,0.060,0.000,0.000,0.060,0.010,0.060,0.000,0.250,0.070,0.190,0.010,0.000,0.000,0.250,0.010,0.050,0.080,0.000,0.020,0.000,0.130,0.000,0.350,0.020,0.000,0.220,0.060,0.060,0.000,0.000,0.000,0.000,0.000,0.030,0.750,0.200,0.000,0.000,0.660,0.030,0.000,0.150,0.030,0.140,0.040,0.000,0.000,0.000,0.000,0.000,0.000
2021-03-09T12:00:00+00:00,0.020,0.090,0.080,0.020,0.000,0.110,0.720,0.240,0.020,0.020,0.220,0.070,0.860,0.010,0.080,0.020,0.320,0.160,0.140,0.180,0.020,0.060,0.020,0.060,0.260,0.030,0.010,0.050,0.160,0.130,0.020,0.210,0.100,0.000,0.030,0.280,0.020,0.020,0.020,0.070,0.230,0.050,0.240,0.120,0.060,0.220,0.020,0.270,0.070,0.120,0.040,0.090,2.098
2021-03-09T18:00:00+00:00,1.310,1.080,1.610,1.450,1.300,0.800,0.910,2.040,1.390,0.750,0.790,1.170,1.190,0.810,0.560,1.820,1.220,1.230,3.060,0.930,1.650,0.820,1.170,1.040,1.290,1.260,1.080,1.340,0.960,1.160,1.280,0.870,1.330,0.470,1.260,0.960,1.020,1.750,0.650,1.300,0.880,0.800,0.730,1.510,0.610,1.830,1.060,1.440,1.240,2.840,0.450,1.360,2.098
2021-03-10T00:00:00+00:00,0.130,0.990,0.080,0.450,1.120,1.130,0.960,0.970,0.970,0.640,1.160,0.700,0.930,0.320,0.030,1.320,0.480,1.390,1.480,0.070,1.340,0.790,0.130,0.610,4.900,1.400,0.350,1.290,0.390,1.150,0.080,0.850,0.460,0.010,0.230,0.360,1.640,0.280,0.100,0.060,0.310,1.130,2.310,1.520,0.130,0.850,1.460,1.270,2.020,0.820,0.020,0.940,0.000
2021-03-10T06:00:00+00:00,0.000,0.000,0.020,0.000,0.000,0.110,0.480,0.000,0.010,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.010,0.040,0.000,0.010,0.000,0.020,0.080,0.000,0.100,0.030,0.000,0.000,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.030,0.050,0.110,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021-03-10T12:00:00+00:00,0.000,0.000,0.050,0.000,0.000,0.000,0.150,0.050,0.000,0.000,0.000,0.000,0.180,0.010,0.000,0.000,0.010,0.000,0.020,0.000,0.110,0.000,0.000,0.050,0.000,0.070,0.130,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.030,0.000,0.080,0.050,0.000,0.000,0.000,0.000,0.690,0.000,0.000,0.040,0.000,0.030,0.000,0.000,0.000,0.000,1.895
