datahora,pme_wrf,pme_0,pme_1,pme_2,pme_3,pme_4,pme_5,pme_6,pme_7,pme_8,pme_9,pme_10,pme_11,pme_12,pme_13,pme_14,pme_15,pme_16,pme_17,pme_18,pme_19,pme_20,pme_21,pme_22,pme_23,pme_24,pme_25,pme_26,pme_27,pme_28,pme_29,pme_30,pme_31,pme_32,pme_33,pme_34,pme_35,pme_36,pme_37,pme_38,pme_39,pme_40,pme_41,pme_42,pme_43,pme_44,pme_45,pme_46,pme_47,pme_48,pme_49,pme_50,etp
2021-03-15T06:00:00+00:00,0.000,0.180,0.740,0.010,0.000,0.640,0.140,0.840,0.010,0.170,1.390,0.000,0.250,1.280,0.060,0.020,3.120,0.250,0.180,0.400,2.280,0.010,2.420,0.550,1.480,0.240,0.060,0.000,0.020,0.020,0.420,0.190,0.020,0.040,0.990,0.870,0.000,1.950,0.620,1.880,0.620,0.070,0.750,0.110,0.690,0.060,0.510,1.250,0.220,0.880,0.020,1.770,0.000
2021-03-15T12:00:00+00:00,0.000,0.000,0.000,0.020,0.000,0.000,0.070,0.000,0.000,0.000,0.040,0.010,0.240,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.010,0.000,0.000,0.040,0.000,0.000,0.000,0.120,0.000,0.000,0.080,0.000,0.000,0.360,0.210,0.000,0.000,0.020,0.140,0.000,0.000,0.060,0.020,0.000,0.010,0.010,0.010,0.000,0.000,0.140,0.030,1.985
2021-03-15T18:00:00+00:00,2.140,0.020,0.010,0.860,1.100,3.790,0.570,0.080,0.010,0.730,0.000,0.060,0.820,0.010,0.030,0.060,0.030,0.100,0.090,0.040,0.100,0.590,0.060,0.040,1.680,0.000,0.030,0.020,0.020,0.020,0.010,0.020,0.290,0.030,0.040,0.050,0.010,0.000,0.390,0.020,1.030,0.020,0.000,1.000,0.010,0.250,0.020,1.580,0.330,0.010,1.860,0.060,1.985
2021-03-16T00:00:00+00:00,1.110,2.250,0.090,0.610,2.770,1.410,3.760,1.550,0.860,2.070,0.000,0.420,2.920,3.950,2.340,0.000,0.270,2.030,1.260,1.200,1.710,1.590,3.050,0.370,4.550,0.240,0.620,0.400,0.120,0.330,0.320,1.210,1.700,0.640,1.360,1.880,0.000,0.090,3.010,1.240,0.300,3.220,0.060,3.450,0.980,0.340,0.350,1.420,0.730,0.580,4.550,0.180,0.000
2021-03-16T06:00:00+00:00,0.000,1.060,0.030,0.130,0.020,0.540,1.830,0.710,0.080,0.810,0.000,0.210,0.110,1.320,0.600,0.000,0.110,0.140,0.030,1.490,1.620,0.000,3.000,1.020,0.660,0.250,0.040,0.010,0.060,0.000,0.020,0.190,0.250,0.570,3.610,0.120,0.000,0.000,1.980,0.330,0.270,1.230,0.010,1.070,0.230,0.710,0.160,0.070,0.390,0.570,1.830,0.010,0.000
2021-03-16T12:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.040,0.000,0.000,0.000,0.060,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.020,0.010,0.000,0.030,0.000,0.000,0.000,0.010,0.010,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.030,0.000,0.000,0.000,1.916
2021-03-16T18:00:00+00:00,0.480,0.380,0.340,1.400,0.070,0.620,0.680,0.250,1.800,0.700,0.100,0.120,0.410,0.770,0.360,0.030,0.260,0.180,0.150,0.830,0.950,3.170,0.590,0.200,0.980,0.310,0.320,0.870,0.250,0.230,0.290,0.260,0.510,0.190,0.170,0.190,0.000,0.230,0.990,2.020,0.310,0.220,0.060,0.640,0.070,0.990,1.310,0.320,1.230,0.780,0.320,0.040,1.916
2021-03-17T00:00:00+00:00,1.010,0.460,0.360,0.370,0.130,1.570,0.530,0.120,0.320,1.530,0.200,0.120,0.750,0.640,2.870,0.010,0.160,0.010,0.210,0.170,0.950,1.100,0.400,0.280,0.660,0.300,0.160,2.410,0.000,0.150,0.060,0.080,2.480,0.070,0.110,2.570,0.000,0.140,0.470,0.340,0.120,0.290,0.010,0.030,0.030,1.290,0.360,0.710,1.190,2.460,0.200,0.000,0.000
2021-03-17T06:00:00+00:00,0.000,0.310,0.210,0.050,0.880,0.010,0.060,0.770,0.100,0.130,1.080,0.020,0.020,0.510,0.240,0.000,0.180,0.000,0.760,0.740,0.080,0.790,0.620,0.040,0.040,0.080,0.080,9.510,0.000,0.100,0.140,0.100,0.040,0.000,0.160,1.170,0.000,0.200,0.440,0.030,0.000,0.580,0.000,0.000,0.000,0.360,0.000,0.190,0.240,4.280,0.000,0.000,0.000
2021-03-17T12:00:00+00:00,0.000,0.010,0.010,0.000,0.000,0.010,0.030,0.030,0.000,0.030,0.010,0.120,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.020,0.000,0.240,0.010,0.000,0.030,0.000,0.060,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.050,0.000,0.020,0.000,0.000,0.000,0.020,0.000,0.070,0.660,0.010,0.000,0.000,1.908
2021-03-17T18:00:00+00:00,0.060,0.580,0.360,0.750,0.610,0.800,0.610,0.610,0.770,2.660,0.390,1.360,2.630,2.460,7.390,0.500,1.500,0.400,1.570,4.900,0.440,6.670,1.170,0.150,1.890,0.600,0.990,2.290,3.620,0.180,0.080,0.410,2.100,0.570,1.220,14.850,1.990,1.600,1.110,4.740,4.550,2.580,0.260,0.370,0.380,0.460,2.910,5.470,2.120,1.310,1.390,0.760,1.908
2021-03-18T00:00:00+00:00,1.230,2.260,1.090,0.290,6.250,0.590,0.340,0.610,5.250,1.110,0.680,1.720,0.400,9.160,0.230,0.970,2.390,0.480,0.250,0.340,3.500,0.550,0.190,0.240,0.470,0.750,0.850,0.790,3.020,0.170,0.600,0.480,0.180,0.510,0.580,1.260,0.490,0.300,1.260,0.310,0.760,0.480,0.380,0.010,0.990,2.640,1.390,4.310,4.930,0.470,0.420,0.220,0.000
2021-03-18T06:00:00+00:00,0.000,0.000,1.190,0.000,0.010,0.000,0.050,0.010,0.000,0.820,1.790,3.770,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.160,0.000,0.210,0.000,0.050,0.070,0.040,0.170,0.000,0.140,0.000,0.030,0.000,0.000,0.000,0.000,0.000,0.680,0.000,0.050,0.000,0.000,0.000,1.130,0.000,0.000,0.010,0.180,0.460,1.230,0.000,0.390,0.170,0.000
2021-03-18T12:00:00+00:00,0.150,0.000,0.580,0.000,0.000,0.000,0.020,0.350,0.010,5.390,0.050,0.030,0.000,0.160,0.320,0.010,0.000,0.450,0.540,0.000,0.000,2.440,0.010,0.010,0.170,0.000,0.030,0.010,1.060,0.000,0.110,0.000,1.360,0.000,2.710,0.060,0.000,0.000,0.100,0.980,0.000,0.000,0.000,0.000,0.000,0.000,0.130,3.260,0.060,0.000,0.030,0.020,1.923
2021-03-18T18:00:00+00:00,0.690,6.440,1.860,0.290,4.960,1.070,3.630,9.250,3.550,4.880,4.600,7.330,3.960,1.960,5.560,0.460,0.920,2.000,4.600,6.820,0.780,2.940,0.430,0.830,1.250,5.860,5.020,0.730,5.060,0.040,0.380,0.180,3.460,0.210,2.430,2.360,8.280,0.540,2.130,17.380,6.960,4.360,3.220,0.020,1.960,0.370,1.870,5.360,3.120,0.350,6.940,4.870,1.923
2021-03-19T00:00:00+00:00,3.380,0.410,0.510,0.170,1.060,2.700,0.370,4.430,1.440,0.410,2.730,2.760,8.640,0.480,1.610,0.370,1.140,1.660,1.430,3.160,0.390,1.800,1.800,0.790,2.440,0.910,0.170,1.620,0.600,0.000,0.720,0.170,2.270,0.190,2.300,1.270,0.320,1.460,1.230,5.240,5.580,1.910,0.800,0.620,3.240,0.580,3.920,2.470,3.420,0.250,1.250,0.730,0.000
