datahora,Qsac_0,Qsac_1,Qsac_2,Qsac_3,Qsac_4,Qsac_5,Qsac_6,Qsac_7,Qsac_8,Qsac_9,Qsac_10,Qsac_11,Qsac_12,Qsac_13,Qsac_14,Qsac_15,Qsac_16,Qsac_17,Qsac_18,Qsac_19,Qsac_20,Qsac_21,Qsac_22,Qsac_23,Qsac_24,Qsac_25,Qsac_26,Qsac_27,Qsac_28,Qsac_29,Qsac_30,Qsac_31,Qsac_32,Qsac_33,Qsac_34,Qsac_35,Qsac_36,Qsac_37,Qsac_38,Qsac_39,Qsac_40,Qsac_41,Qsac_42,Qsac_43,Qsac_44,Qsac_45,Qsac_46,Qsac_47,Qsac_48,Qsac_49,Qsac_50,Qmed,Q25,Q75,Qmax,Qmin,Qsac_wrf
2021-07-02T00:00:00+00:00,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467,4.467
2021-07-02T06:00:00+00:00,4.413,4.413,4.413,4.413,4.413,4.413,4.413,4.413,4.413,4.413,4.413,4.413,4.413,4.413,4.413,4.413,4.413,4.413,4.413,4.413,4.413,4.413,4.413,4.413,4.413,4.413,4.413,4.413,4.413,4.413,4.413,4.413,4.413,4.413,4.413,4.413,4.413,4.413,4.413,4.413,4.413,4.413,4.413,4.413,4.413,4.413,4.413,4.413,4.413,4.413,4.413,4.413,4.413,4.413,4.413,4.413,4.413
2021-07-02T12:00:00+00:00,4.356,4.356,4.356,4.356,4.356,4.356,4.356,4.356,4.356,4.356,4.356,4.356,4.356,4.356,4.356,4.356,4.356,4.356,4.356,4.356,4.356,4.356,4.356,4.356,4.356,4.356,4.356,4.356,4.356,4.356,4.356,4.356,4.356,4.356,4.356,4.356,4.356,4.356,4.356,4.356,4.356,4.356,4.356,4.356,4.356,4.356,4.356,4.356,4.356,4.356,4.356,4.356,4.356,4.356,4.356,4.356,4.356
2021-07-02T18:00:00+00:00,4.302,4.302,4.302,4.302,4.302,4.302,4.302,4.302,4.302,4.302,4.302,4.302,4.302,4.302,4.302,4.302,4.302,4.302,4.302,4.302,4.302,4.302,4.302,4.302,4.302,4.302,4.302,4.302,4.302,4.302,4.302,4.302,4.302,4.302,4.302,4.302,4.302,4.302,4.302,4.302,4.302,4.302,4.302,4.302,4.302,4.302,4.302,4.302,4.302,4.302,4.302,4.302,4.302,4.302,4.302,4.302,4.302
2021-07-03T00:00:00+00:00,4.252,4.252,4.252,4.252,4.252,4.252,4.252,4.252,4.252,4.252,4.252,4.252,4.252,4.252,4.252,4.252,4.252,4.252,4.252,4.252,4.252,4.252,4.252,4.252,4.252,4.252,4.252,4.252,4.252,4.252,4.252,4.252,4.252,4.252,4.252,4.252,4.252,4.252,4.252,4.252,4.252,4.252,4.252,4.252,4.252,4.252,4.252,4.252,4.252,4.252,4.252,4.252,4.252,4.252,4.252,4.252,4.252
2021-07-03T06:00:00+00:00,4.207,4.207,4.207,4.207,4.207,4.207,4.207,4.207,4.207,4.207,4.207,4.207,4.207,4.207,4.207,4.207,4.207,4.207,4.207,4.207,4.207,4.207,4.207,4.207,4.207,4.207,4.207,4.207,4.207,4.207,4.207,4.207,4.207,4.207,4.207,4.207,4.207,4.207,4.207,4.207,4.207,4.207,4.207,4.207,4.207,4.207,4.207,4.207,4.207,4.207,4.207,4.207,4.207,4.207,4.207,4.207,4.207
2021-07-03T12:00:00+00:00,4.168,4.168,4.168,4.168,4.168,4.168,4.168,4.168,4.168,4.168,4.168,4.168,4.168,4.168,4.168,4.168,4.168,4.168,4.168,4.168,4.168,4.168,4.168,4.168,4.168,4.168,4.168,4.168,4.168,4.168,4.168,4.168,4.168,4.168,4.168,4.168,4.168,4.168,4.168,4.168,4.168,4.168,4.168,4.168,4.168,4.168,4.168,4.168,4.168,4.168,4.168,4.168,4.168,4.168,4.168,4.168,4.168
2021-07-03T18:00:00+00:00,4.132,4.132,4.132,4.132,4.132,4.132,4.132,4.132,4.132,4.132,4.132,4.132,4.132,4.132,4.132,4.132,4.132,4.132,4.132,4.132,4.132,4.132,4.132,4.132,4.132,4.132,4.132,4.132,4.132,4.132,4.132,4.132,4.132,4.132,4.132,4.132,4.132,4.132,4.132,4.132,4.132,4.132,4.132,4.132,4.132,4.132,4.132,4.132,4.132,4.132,4.132,4.132,4.132,4.132,4.132,4.132,4.132
2021-07-04T00:00:00+00:00,4.100,4.100,4.100,4.100,4.100,4.100,4.100,4.100,4.100,4.100,4.100,4.100,4.100,4.100,4.100,4.100,4.100,4.100,4.100,4.100,4.100,4.100,4.100,4.100,4.100,4.100,4.100,4.100,4.100,4.100,4.100,4.100,4.100,4.100,4.100,4.100,4.100,4.100,4.100,4.100,4.100,4.100,4.100,4.100,4.100,4.100,4.100,4.100,4.100,4.100,4.100,4.100,4.100,4.100,4.100,4.100,4.100
2021-07-04T06:00:00+00:00,4.072,4.072,4.072,4.072,4.072,4.072,4.072,4.072,4.072,4.072,4.072,4.072,4.072,4.072,4.072,4.072,4.072,4.072,4.072,4.072,4.072,4.072,4.072,4.072,4.072,4.072,4.072,4.072,4.072,4.072,4.072,4.072,4.072,4.072,4.072,4.072,4.072,4.072,4.072,4.072,4.072,4.072,4.072,4.072,4.072,4.072,4.072,4.072,4.072,4.072,4.072,4.072,4.072,4.072,4.072,4.072,4.072
