datahora,pme_wrf,pme_0,pme_1,pme_2,pme_3,pme_4,pme_5,pme_6,pme_7,pme_8,pme_9,pme_10,pme_11,pme_12,pme_13,pme_14,pme_15,pme_16,pme_17,pme_18,pme_19,pme_20,pme_21,pme_22,pme_23,pme_24,pme_25,pme_26,pme_27,pme_28,pme_29,pme_30,pme_31,pme_32,pme_33,pme_34,pme_35,pme_36,pme_37,pme_38,pme_39,pme_40,pme_41,pme_42,pme_43,pme_44,pme_45,pme_46,pme_47,pme_48,pme_49,pme_50,etp
2021-03-04T06:00:00+00:00,4.830,1.030,2.000,1.650,4.080,0.870,1.280,12.290,0.680,2.070,4.410,2.810,0.440,1.640,1.610,1.770,4.670,0.440,0.760,0.610,0.800,0.460,0.670,0.250,5.950,3.430,0.760,1.250,1.040,2.930,2.950,3.570,1.470,7.040,8.430,0.160,2.830,1.680,0.470,2.210,0.320,8.710,4.030,2.500,1.050,7.880,0.100,0.780,1.110,0.370,1.500,0.470,0.000
2021-03-04T12:00:00+00:00,2.260,5.640,5.790,3.800,4.870,6.840,5.330,5.440,1.740,3.910,7.240,6.200,4.100,3.800,4.450,5.870,2.690,4.170,9.040,4.150,3.550,5.650,2.790,2.290,2.610,4.840,7.970,11.260,6.840,6.250,1.450,3.200,5.730,14.530,13.990,4.510,1.100,2.810,6.620,7.810,2.930,1.740,0.910,11.690,6.190,4.020,2.770,3.000,4.850,0.790,6.680,2.100,2.386
2021-03-04T18:00:00+00:00,15.820,5.830,7.170,4.560,9.410,6.890,7.370,3.130,5.570,8.970,12.930,2.380,10.840,8.710,5.780,9.490,14.820,4.130,10.140,4.570,8.080,5.950,8.340,6.780,13.210,9.600,8.300,10.240,7.960,5.930,8.300,8.640,9.730,9.280,6.580,2.770,7.940,5.730,6.520,5.180,8.200,11.050,8.680,4.430,7.960,6.760,3.360,4.380,8.330,8.660,7.110,2.300,2.386
2021-03-05T00:00:00+00:00,5.220,9.670,4.670,11.030,5.970,7.660,8.180,3.490,5.940,5.660,15.210,7.370,2.410,9.490,11.110,9.120,18.730,9.020,3.220,7.090,5.670,4.890,6.650,7.080,2.240,15.790,9.410,9.380,12.220,9.520,15.900,5.830,2.460,1.870,7.160,7.280,3.770,5.270,6.270,4.990,8.040,10.450,15.960,10.920,15.370,6.600,4.250,3.980,3.450,13.040,8.660,10.750,0.000
2021-03-05T06:00:00+00:00,16.140,17.150,9.620,18.940,19.660,14.880,9.780,16.090,7.910,9.450,9.510,15.630,9.400,15.420,13.660,17.040,21.700,10.210,22.220,12.730,19.630,6.100,15.600,23.540,13.490,22.300,14.200,29.270,21.930,24.850,21.010,20.770,10.510,22.130,13.640,7.100,15.680,14.140,15.010,17.270,17.440,7.250,21.960,14.210,16.770,18.430,18.740,8.460,23.490,15.120,17.950,13.440,0.000
2021-03-05T12:00:00+00:00,8.150,4.300,9.410,13.460,5.700,15.700,7.890,9.020,3.010,11.970,8.060,3.500,2.360,6.780,3.730,3.780,2.860,11.150,9.810,4.780,7.860,2.110,4.560,4.210,5.470,9.260,7.300,6.940,3.710,6.050,7.560,2.870,3.220,7.460,6.950,5.700,10.330,8.180,15.750,9.870,8.950,6.160,9.300,1.870,5.550,3.630,7.140,2.640,8.910,5.740,4.330,9.770,1.925
2021-03-05T18:00:00+00:00,11.130,10.900,14.320,13.850,8.820,11.430,11.450,16.240,6.690,15.170,8.030,6.270,6.800,8.660,11.540,17.730,8.250,11.040,8.160,14.500,9.230,7.550,21.230,13.760,14.480,16.760,13.940,39.540,13.740,4.140,12.470,6.720,9.640,16.830,8.540,13.150,12.460,8.410,11.490,7.200,12.740,20.940,5.050,9.980,11.860,15.360,13.800,10.290,4.610,15.180,22.240,9.880,1.925
2021-03-06T00:00:00+00:00,0.790,4.510,5.070,3.380,6.130,4.600,3.810,7.660,0.960,2.180,5.160,2.850,3.000,4.690,1.510,5.230,6.140,4.680,4.140,3.770,2.480,7.840,5.920,6.220,2.800,11.420,6.090,32.510,2.880,9.280,4.640,4.920,3.820,2.830,10.100,5.770,5.040,4.610,4.350,7.520,3.430,4.050,0.950,8.820,3.270,4.950,5.310,5.330,28.120,4.770,4.970,3.000,0.000
2021-03-06T06:00:00+00:00,0.850,0.820,0.850,2.470,2.710,1.230,0.460,7.600,0.210,2.550,3.980,1.160,1.390,1.210,0.420,3.790,0.820,1.520,1.020,1.700,1.330,0.440,0.450,0.560,0.430,3.490,1.620,0.250,2.390,4.200,2.930,0.210,6.780,1.080,0.600,0.740,0.700,3.450,1.540,9.950,0.170,0.600,0.480,2.310,0.390,1.020,1.980,4.420,1.270,4.480,1.740,2.900,0.000
2021-03-06T12:00:00+00:00,1.410,1.370,1.070,1.760,2.200,0.890,1.360,1.190,0.920,3.850,2.370,0.880,1.210,0.690,0.930,2.810,1.000,1.080,0.890,0.980,0.760,1.880,1.020,1.180,0.630,0.770,1.160,0.790,0.880,2.090,0.920,0.830,1.780,4.580,1.220,0.790,1.250,1.760,0.520,1.230,0.520,1.040,0.450,0.770,1.070,1.130,0.730,3.040,0.890,6.280,1.040,0.790,2.179
2021-03-06T18:00:00+00:00,1.090,4.310,1.550,2.290,5.240,3.050,4.270,4.640,2.830,2.220,4.040,1.180,1.110,2.470,3.090,0.960,4.200,2.670,2.610,1.590,1.760,3.840,1.270,0.600,3.140,1.400,1.210,1.330,4.260,4.470,2.520,1.070,7.260,2.010,1.860,2.140,2.660,2.800,1.360,1.690,2.220,2.140,0.930,2.560,3.720,1.240,1.000,5.280,2.940,4.170,7.800,3.320,2.179
2021-03-07T00:00:00+00:00,0.530,1.880,0.280,1.160,5.810,1.150,1.050,4.380,1.170,2.280,3.100,2.450,0.030,2.780,1.220,0.810,2.940,7.530,2.570,3.370,4.970,2.440,4.080,0.440,0.340,1.620,0.780,1.420,2.270,1.790,2.320,0.710,5.880,1.540,1.920,1.700,2.540,1.030,1.150,1.750,2.220,0.550,3.010,2.050,2.330,0.690,1.040,1.480,4.700,0.920,4.300,4.160,0.000
2021-03-07T06:00:00+00:00,0.010,0.080,0.000,0.000,0.400,0.060,0.320,0.780,0.280,1.400,0.320,0.200,0.000,0.210,0.010,0.020,0.060,0.880,1.460,0.630,0.280,0.300,0.570,0.070,0.000,0.320,1.030,0.060,2.780,0.280,0.000,0.270,0.880,0.030,0.020,1.010,3.580,0.460,0.260,0.000,0.070,1.050,0.150,0.650,0.240,0.010,0.000,0.480,0.140,0.010,0.140,0.420,0.000
2021-03-07T12:00:00+00:00,0.040,0.100,0.000,0.010,0.160,0.210,0.160,5.150,0.010,0.280,0.400,0.190,0.000,0.310,0.070,0.100,0.000,0.010,1.440,0.100,0.010,0.410,0.120,0.120,0.100,0.390,0.230,0.020,2.960,0.040,0.100,0.090,0.560,0.150,0.110,0.360,0.390,0.050,0.150,0.010,0.020,0.140,0.340,0.790,0.630,0.010,0.000,1.380,0.120,0.000,0.010,0.310,1.791
2021-03-07T18:00:00+00:00,0.790,0.750,0.000,0.350,0.960,1.100,1.850,8.920,1.430,5.390,0.920,0.780,1.260,1.810,1.850,9.920,0.490,1.050,6.570,3.180,0.770,1.840,0.320,1.050,0.320,7.030,1.640,0.730,6.020,1.010,2.030,8.250,10.620,1.220,2.980,2.660,1.490,0.810,0.990,1.920,1.440,3.210,0.900,4.450,5.540,1.120,0.730,3.380,1.000,1.420,1.090,7.210,1.791
2021-03-08T00:00:00+00:00,0.030,0.410,0.000,0.000,1.190,0.490,0.810,0.990,0.650,4.800,1.220,0.890,0.100,1.250,0.140,1.870,0.830,0.020,3.120,0.820,1.110,1.850,0.740,0.940,0.000,3.410,5.160,2.470,11.620,0.860,0.420,0.920,3.730,0.680,1.440,1.980,0.390,0.670,1.140,1.070,1.610,0.670,1.060,0.740,3.020,0.040,0.080,2.180,1.190,0.090,0.150,0.820,0.000
2021-03-08T06:00:00+00:00,0.000,0.340,0.020,0.010,0.490,0.050,0.110,0.010,0.000,0.360,0.240,0.230,0.000,0.010,0.500,0.040,0.000,0.070,0.050,0.030,0.530,0.060,0.010,0.000,0.010,0.040,0.910,0.010,0.130,0.150,0.000,0.000,0.560,0.000,0.020,0.020,0.020,0.000,0.050,0.020,0.010,0.290,0.390,0.090,0.540,0.000,0.000,0.020,0.090,0.000,0.000,0.010,0.000
