datahora,Qgr5_0,Qgr5_1,Qgr5_2,Qgr5_3,Qgr5_4,Qgr5_5,Qgr5_6,Qgr5_7,Qgr5_8,Qgr5_9,Qgr5_10,Qgr5_11,Qgr5_12,Qgr5_13,Qgr5_14,Qgr5_15,Qgr5_16,Qgr5_17,Qgr5_18,Qgr5_19,Qgr5_20,Qgr5_21,Qgr5_22,Qgr5_23,Qgr5_24,Qgr5_25,Qgr5_26,Qgr5_27,Qgr5_28,Qgr5_29,Qgr5_30,Qgr5_31,Qgr5_32,Qgr5_33,Qgr5_34,Qgr5_35,Qgr5_36,Qgr5_37,Qgr5_38,Qgr5_39,Qgr5_40,Qgr5_41,Qgr5_42,Qgr5_43,Qgr5_44,Qgr5_45,Qgr5_46,Qgr5_47,Qgr5_48,Qgr5_49,Qgr5_50,Qmed,Q25,Q75,Qmax,Qmin,Qgr5_wrf
2021-07-16T00:00:00+00:00,3.570,3.570,3.570,3.570,3.570,3.570,3.570,3.570,3.570,3.570,3.570,3.570,3.570,3.570,3.570,3.570,3.570,3.570,3.570,3.570,3.570,3.570,3.570,3.570,3.570,3.570,3.570,3.570,3.570,3.570,3.570,3.570,3.570,3.570,3.570,3.570,3.570,3.570,3.570,3.570,3.570,3.570,3.570,3.570,3.570,3.570,3.570,3.570,3.570,3.570,3.570,3.570,3.570,3.570,3.570,3.570,3.570
2021-07-16T06:00:00+00:00,3.603,3.600,3.627,3.603,3.630,3.660,3.635,3.628,3.617,3.637,3.623,3.639,3.620,3.627,3.704,3.631,3.611,3.615,3.595,3.617,3.614,3.609,3.628,3.622,3.620,3.646,3.598,3.603,3.593,3.594,3.646,3.636,3.633,3.599,3.601,3.654,3.619,3.607,3.597,3.602,3.595,3.606,3.610,3.647,3.628,3.627,3.634,3.614,3.615,3.605,3.617,3.617,3.605,3.630,3.704,3.593,3.591
2021-07-16T12:00:00+00:00,3.728,3.692,3.845,3.706,3.923,4.057,3.957,3.859,3.832,3.971,3.844,3.874,3.928,3.879,4.344,3.945,3.802,3.768,3.700,3.819,3.752,3.762,3.821,3.969,3.850,3.974,3.675,3.791,3.679,3.686,3.930,3.864,4.026,3.705,3.689,3.958,3.906,3.719,3.691,3.694,3.703,3.714,3.765,3.916,3.821,3.926,3.886,3.756,3.780,3.711,3.799,3.821,3.718,3.916,4.344,3.675,3.641
2021-07-16T18:00:00+00:00,4.091,3.776,4.223,4.148,4.821,4.866,4.678,4.296,4.596,4.886,4.597,4.400,4.829,4.465,5.676,4.812,4.329,4.159,4.123,4.641,3.925,4.275,4.089,5.225,4.296,4.736,3.952,4.612,4.073,4.186,4.469,4.392,5.398,4.064,3.949,4.413,5.015,3.943,4.213,3.790,4.101,4.094,4.136,4.168,4.146,4.790,4.219,3.990,4.083,3.886,4.130,4.223,4.093,4.612,5.676,3.776,3.605
2021-07-17T00:00:00+00:00,5.460,4.390,5.168,6.414,7.233,6.322,6.060,5.206,7.742,7.242,7.165,6.034,6.693,5.950,7.555,6.691,5.817,5.621,5.676,7.509,4.437,6.319,4.752,8.810,5.354,6.666,5.383,7.228,6.027,6.233,5.698,5.888,8.683,5.347,5.633,5.238,8.213,4.994,6.866,4.220,5.645,5.857,5.307,4.482,5.296,6.678,4.643,5.032,5.001,4.764,4.874,5.817,5.230,6.678,8.810,4.220,3.713
2021-07-17T06:00:00+00:00,7.929,6.497,6.994,11.367,10.959,8.596,7.978,7.001,15.113,11.663,11.885,9.193,8.949,8.794,10.213,9.010,8.220,8.512,7.935,12.358,5.559,10.498,6.323,15.711,7.567,10.417,8.273,11.147,9.970,9.618,8.136,8.292,12.728,7.256,10.221,6.893,13.143,7.508,12.478,5.124,8.188,9.340,7.415,5.911,8.179,8.896,5.607,8.108,7.043,6.815,5.975,8.292,7.375,10.221,15.711,5.124,4.146
2021-07-17T12:00:00+00:00,9.334,9.598,7.904,14.819,12.639,9.939,9.014,9.438,21.915,16.013,14.580,10.902,10.853,11.595,12.912,9.789,9.682,10.243,8.343,14.512,6.382,13.639,7.852,24.408,10.023,13.555,10.141,12.836,12.352,11.288,10.223,8.777,13.819,7.967,15.362,7.783,15.766,9.834,16.349,5.840,9.194,11.283,8.935,7.937,10.723,9.708,6.885,12.420,9.157,8.234,6.460,10.141,8.994,12.836,24.408,5.840,4.650
2021-07-17T18:00:00+00:00,8.937,10.511,6.684,13.734,11.625,9.239,7.942,11.790,20.062,16.882,13.722,11.592,11.908,12.123,14.064,9.198,9.149,9.908,7.279,14.217,6.570,13.364,8.749,29.789,9.716,13.748,10.116,12.127,10.764,11.670,11.390,8.903,12.556,8.370,15.971,7.754,14.884,10.085,15.402,6.502,8.069,11.205,9.399,8.187,10.619,9.891,7.098,14.904,9.732,7.450,6.542,10.511,8.865,12.556,29.789,6.502,4.668
2021-07-18T00:00:00+00:00,7.719,8.547,5.488,10.765,10.204,7.781,6.901,10.717,15.772,14.845,11.429,12.189,11.068,10.197,12.278,7.950,7.367,8.172,6.202,12.871,5.751,11.612,8.012,28.352,7.903,12.293,8.413,10.422,8.895,10.451,10.203,8.674,10.634,7.727,12.764,7.182,12.096,8.160,13.579,6.640,6.761,10.544,8.405,6.683,9.183,9.240,6.056,12.977,8.007,5.987,6.149,8.895,7.725,11.068,28.352,5.488,4.209
2021-07-18T06:00:00+00:00,6.592,6.754,5.079,8.818,9.082,6.659,6.650,8.472,12.870,12.934,9.540,10.615,8.984,8.327,9.914,6.839,6.259,6.828,5.696,11.253,5.003,9.922,6.653,22.726,6.540,10.050,7.009,8.766,7.942,8.682,8.289,7.439,9.055,6.508,10.011,6.169,10.319,6.687,11.339,5.662,5.994,9.206,7.002,5.569,7.556,7.760,5.166,10.025,6.515,5.295,5.437,7.556,6.534,9.206,22.726,5.003,3.892
