datahora,pme_wrf,pme_0,pme_1,pme_2,pme_3,pme_4,pme_5,pme_6,pme_7,pme_8,pme_9,pme_10,pme_11,pme_12,pme_13,pme_14,pme_15,pme_16,pme_17,pme_18,pme_19,pme_20,pme_21,pme_22,pme_23,pme_24,pme_25,pme_26,pme_27,pme_28,pme_29,pme_30,pme_31,pme_32,pme_33,pme_34,pme_35,pme_36,pme_37,pme_38,pme_39,pme_40,pme_41,pme_42,pme_43,pme_44,pme_45,pme_46,pme_47,pme_48,pme_49,pme_50,etp
2021-06-25T06:00:00+00:00,0.010,0.060,0.190,0.330,0.080,0.140,0.020,0.020,0.010,0.000,0.080,0.060,0.070,0.000,0.070,0.030,0.010,0.180,0.030,0.000,0.010,0.010,0.040,0.040,0.060,0.040,0.190,0.280,0.220,0.030,0.000,0.070,0.020,0.020,0.080,0.030,0.110,0.000,0.000,0.130,0.060,0.180,0.030,0.050,0.010,0.040,0.100,0.160,0.040,0.150,0.050,0.020,0.000
2021-06-25T12:00:00+00:00,0.010,0.120,0.060,0.110,0.010,0.100,0.470,0.060,0.010,0.010,0.000,0.050,0.020,0.120,0.030,0.220,0.100,0.090,0.210,0.320,0.020,0.000,0.020,0.040,0.220,0.080,0.210,0.300,0.130,0.070,0.000,0.310,0.000,0.040,0.070,0.000,0.060,0.000,0.000,0.050,0.290,0.250,0.010,0.030,0.170,0.030,0.120,0.010,0.100,0.000,0.420,0.150,0.925
2021-06-25T18:00:00+00:00,0.120,0.130,0.750,0.620,0.070,0.120,1.700,3.400,0.130,1.620,0.100,0.090,0.180,1.250,0.260,0.860,0.460,0.240,1.700,0.890,0.040,0.910,0.010,0.120,0.960,0.540,0.100,1.010,0.060,0.060,0.220,1.470,0.190,0.170,0.430,0.040,1.650,0.310,0.390,0.730,0.500,0.750,0.020,0.010,0.200,0.140,0.230,0.750,0.160,0.330,0.110,0.160,0.925
2021-06-26T00:00:00+00:00,0.000,0.230,0.260,0.430,0.170,0.100,0.350,0.240,0.530,0.220,0.020,0.240,0.360,0.350,0.030,0.070,0.270,0.130,0.750,0.190,0.290,0.640,0.020,0.390,0.850,0.200,0.500,1.260,0.250,0.040,0.300,0.240,0.160,0.180,0.650,0.160,0.560,0.010,0.480,0.010,0.090,0.230,0.060,0.030,0.460,0.660,0.060,0.990,0.030,0.200,0.040,0.060,0.000
2021-06-26T06:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.070,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021-06-26T12:00:00+00:00,0.000,0.010,0.020,0.000,0.020,0.020,0.010,0.010,0.010,0.010,0.010,0.010,0.030,0.010,0.010,0.000,0.030,0.010,0.010,0.010,0.020,0.000,0.020,0.020,0.010,0.020,0.010,0.000,0.020,0.020,0.020,0.010,0.030,0.010,0.000,0.020,0.000,0.010,0.010,0.030,0.000,0.010,0.010,0.010,0.020,0.010,0.000,0.010,0.000,0.020,0.000,0.010,0.706
2021-06-26T18:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.706
2021-06-27T00:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021-06-27T06:00:00+00:00,-0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021-06-27T12:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.818
