datahora,pme_wrf,pme_0,pme_1,pme_2,pme_3,pme_4,pme_5,pme_6,pme_7,pme_8,pme_9,pme_10,pme_11,pme_12,pme_13,pme_14,pme_15,pme_16,pme_17,pme_18,pme_19,pme_20,pme_21,pme_22,pme_23,pme_24,pme_25,pme_26,pme_27,pme_28,pme_29,pme_30,pme_31,pme_32,pme_33,pme_34,pme_35,pme_36,pme_37,pme_38,pme_39,pme_40,pme_41,pme_42,pme_43,pme_44,pme_45,pme_46,pme_47,pme_48,pme_49,pme_50,etp
2021-08-06T06:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021-08-06T12:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.010,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.040,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.235
2021-08-06T18:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.235
2021-08-07T00:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021-08-07T06:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.090,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021-08-07T12:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.040,0.000,0.000,0.050,0.080,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.000,0.010,0.000,0.010,0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.030,0.030,0.000,0.010,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.060,0.080,0.070,0.000,0.000,0.000,0.000,0.020,0.000,0.000,1.318
2021-08-07T18:00:00+00:00,0.020,0.030,0.180,0.010,0.030,0.060,0.080,0.010,0.130,0.130,0.010,0.010,0.060,0.000,0.020,0.080,0.010,0.000,0.110,0.000,0.010,0.060,0.000,0.070,0.010,0.070,0.030,0.010,0.030,0.020,0.220,0.020,0.020,0.100,0.020,0.000,0.000,0.000,0.000,0.000,0.230,0.010,0.010,0.160,0.070,0.050,0.000,0.000,0.000,0.160,0.070,0.120,1.318
2021-08-08T00:00:00+00:00,0.020,0.020,0.010,0.000,0.010,0.000,0.000,0.000,0.040,0.010,0.000,0.000,0.000,-0.000,0.000,0.100,0.170,0.000,0.000,0.000,0.020,0.000,0.000,0.020,0.000,0.170,0.000,0.020,0.040,0.000,0.230,0.020,0.000,0.020,0.010,0.000,0.000,0.000,0.030,0.000,0.030,0.010,0.060,0.100,0.100,0.000,0.000,0.090,0.000,0.020,0.010,0.030,0.000
2021-08-08T06:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021-08-08T12:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.250
2021-08-08T18:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.020,1.250
2021-08-09T00:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021-08-09T06:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021-08-09T12:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.262
2021-08-09T18:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.262
2021-08-10T00:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021-08-10T06:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021-08-10T12:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.372
2021-08-10T18:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.372
2021-08-11T00:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021-08-11T06:00:00+00:00,0.000,0.000,0.000,0.000,0.000,0.860,0.000,0.000,0.000,0.000,0.030,0.000,0.000,0.000,0.000,0.880,0.000,1.280,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021-08-11T12:00:00+00:00,0.000,0.000,0.000,0.000,0.000,5.080,0.220,0.170,0.000,0.000,3.110,0.060,0.000,0.000,0.000,1.040,0.000,1.590,0.000,0.000,0.000,0.740,0.000,0.000,0.540,0.040,0.020,0.040,0.000,0.000,0.000,0.000,0.000,0.740,0.010,0.000,0.000,0.000,0.200,0.020,0.000,0.410,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.478
2021-08-11T18:00:00+00:00,0.000,0.000,0.030,0.210,0.030,1.890,1.200,0.460,0.010,0.000,0.380,0.120,0.000,0.000,0.000,2.300,0.000,0.130,0.000,0.000,0.000,0.380,0.000,0.000,0.030,0.130,0.020,0.510,0.010,0.000,0.000,0.000,0.000,2.560,0.000,0.000,0.000,0.000,6.170,0.090,0.000,0.070,0.140,0.110,0.000,0.020,0.000,0.000,0.000,0.000,-0.000,0.150,1.478
2021-08-12T00:00:00+00:00,0.000,0.000,0.330,0.000,0.010,0.890,0.890,1.420,0.000,0.000,0.770,1.240,0.000,0.000,0.000,1.680,0.000,1.070,0.000,0.000,0.000,0.200,0.000,0.000,0.600,1.190,0.040,3.620,0.110,0.010,0.000,0.000,0.000,0.660,0.100,0.000,0.000,0.100,0.010,0.230,0.000,1.170,0.050,0.090,0.040,0.130,0.430,0.000,0.700,0.000,0.170,0.030,0.000
2021-08-12T06:00:00+00:00,0.000,0.000,0.050,0.000,0.280,0.060,4.940,1.290,0.000,0.000,0.020,3.840,0.000,0.020,0.000,0.310,0.000,0.020,0.000,0.010,0.000,2.590,0.000,0.000,0.380,1.320,0.080,1.020,0.000,0.010,0.000,0.000,0.000,0.090,0.000,0.010,0.000,0.010,0.000,2.020,0.430,0.240,0.130,0.010,0.730,0.000,0.050,0.060,1.230,0.020,1.510,0.010,0.000
2021-08-12T12:00:00+00:00,0.000,0.000,0.020,0.750,0.160,2.130,0.590,1.240,0.590,0.030,0.040,0.000,0.060,0.180,0.000,5.640,0.000,0.160,0.000,0.690,0.000,0.310,0.060,0.000,0.860,3.970,0.400,0.090,0.000,0.050,0.000,0.000,0.000,1.090,0.270,0.650,0.000,0.000,0.000,2.170,1.940,0.000,1.430,0.010,0.010,0.030,0.000,0.030,0.890,0.050,2.100,1.610,1.525
2021-08-12T18:00:00+00:00,0.040,0.030,0.020,3.760,0.070,0.250,0.310,1.560,0.030,1.760,1.110,0.000,0.010,0.020,0.000,0.700,0.000,0.180,0.000,5.120,0.000,3.330,2.860,0.000,0.250,3.430,0.630,1.370,0.000,1.300,0.600,0.000,0.020,0.180,0.800,1.540,0.000,0.000,0.000,4.500,3.810,0.010,4.430,0.000,0.000,0.000,0.010,0.000,0.000,0.310,2.490,5.780,1.525
