datahora,pme_wrf,pme_0,pme_1,pme_2,pme_3,pme_4,pme_5,pme_6,pme_7,pme_8,pme_9,pme_10,pme_11,pme_12,pme_13,pme_14,pme_15,pme_16,pme_17,pme_18,pme_19,pme_20,pme_21,pme_22,pme_23,pme_24,pme_25,pme_26,pme_27,pme_28,pme_29,pme_30,pme_31,pme_32,pme_33,pme_34,pme_35,pme_36,pme_37,pme_38,pme_39,pme_40,pme_41,pme_42,pme_43,pme_44,pme_45,pme_46,pme_47,pme_48,pme_49,pme_50,etp
2021-08-27T06:00:00+00:00,0.070,0.120,0.030,0.080,0.040,0.010,0.300,0.020,0.670,0.510,0.380,0.290,0.160,0.090,0.080,0.110,0.670,0.060,0.000,0.240,0.080,0.040,0.020,0.000,0.730,0.340,0.070,0.030,0.130,0.030,0.000,0.000,0.400,0.160,0.080,0.010,0.780,1.150,0.290,0.310,0.700,0.260,0.360,0.130,0.150,0.880,1.690,0.540,0.000,0.280,1.650,0.180,0.000
2021-08-27T12:00:00+00:00,11.440,0.070,0.000,0.030,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.090,0.000,0.000,0.040,0.000,0.270,0.000,0.060,0.000,0.000,0.000,0.010,0.050,0.080,0.020,0.000,0.190,0.060,0.010,0.000,0.000,0.000,0.190,0.160,0.000,0.040,0.010,0.000,0.200,0.010,0.280,0.040,0.140,0.020,0.000,0.080,0.010,0.000,0.010,0.130,0.000,1.485
2021-08-27T18:00:00+00:00,12.780,2.650,5.050,8.180,3.140,0.820,2.100,2.490,2.480,2.840,1.310,3.440,2.480,1.390,3.360,6.590,3.030,3.890,2.710,2.320,3.070,3.790,0.500,2.820,3.120,2.040,5.470,7.460,3.490,0.700,2.100,2.180,0.500,1.750,0.560,0.050,1.320,3.510,2.070,7.270,0.090,4.200,3.260,2.000,1.520,4.350,2.510,7.800,0.780,1.610,3.880,3.400,1.485
2021-08-28T00:00:00+00:00,9.180,3.920,2.680,11.040,3.980,1.800,3.250,0.280,1.480,2.400,1.740,5.760,1.460,4.830,4.080,6.690,6.980,3.220,6.140,0.390,0.350,4.010,3.990,3.570,0.490,0.740,5.190,6.300,2.530,0.960,4.260,3.050,4.250,3.600,5.430,2.610,0.850,1.890,4.980,3.730,1.120,3.040,4.930,1.040,2.420,7.930,2.230,6.380,7.260,2.840,2.540,9.290,0.000
2021-08-28T06:00:00+00:00,4.350,8.480,5.450,3.480,5.680,10.070,7.670,5.880,7.550,5.560,11.250,2.960,7.060,4.790,14.080,11.280,11.360,10.690,3.980,6.940,10.270,6.490,12.020,4.600,9.300,7.830,17.910,3.990,6.800,6.990,10.640,8.490,7.910,12.370,12.770,12.930,7.380,5.080,5.890,13.650,6.470,2.070,12.680,11.140,12.230,5.730,4.830,9.690,12.520,1.920,7.170,9.800,0.000
2021-08-28T12:00:00+00:00,9.210,2.390,0.730,1.790,2.040,1.630,0.770,3.590,2.810,5.690,2.950,0.210,2.460,6.110,2.220,8.770,6.820,1.250,1.760,7.330,7.130,1.480,5.500,2.810,1.090,3.440,2.420,0.830,2.370,1.350,1.450,1.040,2.470,4.180,8.880,2.950,0.740,1.080,1.590,10.690,2.330,0.530,3.660,13.860,3.920,1.990,1.510,10.310,4.600,0.650,2.090,1.600,1.647
2021-08-28T18:00:00+00:00,0.800,6.710,5.060,0.560,6.720,1.140,5.300,1.480,1.230,2.120,2.290,11.450,3.640,0.610,1.180,6.890,1.680,2.750,4.790,3.690,1.450,2.910,6.550,6.920,0.030,2.630,4.180,4.400,4.850,2.200,2.560,3.470,3.510,2.110,0.530,1.850,6.170,1.880,2.620,1.740,0.160,2.010,2.210,5.440,2.350,2.360,1.480,5.460,3.520,3.170,6.900,4.490,1.647
2021-08-29T00:00:00+00:00,0.920,3.430,1.700,0.540,3.940,5.140,3.780,0.670,0.630,0.660,7.630,4.780,0.760,3.870,0.490,1.090,2.470,3.270,3.880,1.270,3.050,7.100,4.670,6.690,1.090,5.670,0.770,3.540,0.270,4.430,2.940,4.410,10.050,5.160,0.010,0.360,2.500,0.910,2.140,3.540,1.210,4.630,0.200,1.290,0.570,6.660,2.350,1.260,0.580,2.010,3.520,3.090,0.000
2021-08-29T06:00:00+00:00,3.100,1.410,5.510,1.150,0.610,1.930,3.650,1.280,0.970,0.130,0.330,1.220,0.020,5.650,6.600,2.130,2.820,2.130,4.380,1.310,1.900,0.410,3.670,3.820,3.330,2.140,1.740,2.340,0.690,1.040,2.490,5.920,2.030,6.410,4.650,0.180,2.600,4.710,3.340,1.500,0.700,4.490,0.830,2.680,0.380,5.650,4.230,0.220,1.330,1.800,0.240,2.300,0.000
2021-08-29T12:00:00+00:00,3.370,1.660,3.590,1.610,2.220,2.770,2.060,1.350,4.220,0.160,0.010,0.710,0.010,1.870,3.580,1.400,0.130,1.350,3.490,3.090,3.480,0.140,1.190,0.130,2.030,1.320,0.450,4.890,4.600,4.360,2.020,10.800,5.190,0.490,2.540,0.040,5.980,0.450,2.790,0.220,1.540,3.310,2.370,0.230,1.230,1.220,3.310,2.670,1.020,0.840,1.480,7.680,1.656
