datahora,pme_wrf,pme_0,pme_1,pme_2,pme_3,pme_4,pme_5,pme_6,pme_7,pme_8,pme_9,pme_10,pme_11,pme_12,pme_13,pme_14,pme_15,pme_16,pme_17,pme_18,pme_19,pme_20,pme_21,pme_22,pme_23,pme_24,pme_25,pme_26,pme_27,pme_28,pme_29,pme_30,pme_31,pme_32,pme_33,pme_34,pme_35,pme_36,pme_37,pme_38,pme_39,pme_40,pme_41,pme_42,pme_43,pme_44,pme_45,pme_46,pme_47,pme_48,pme_49,pme_50,etp
2021-03-19T06:00:00+00:00,0.000,0.000,0.140,0.010,0.000,0.000,0.010,0.020,0.010,0.110,0.000,0.020,0.110,0.010,0.120,0.020,0.090,0.010,0.060,0.000,0.000,0.000,0.020,0.000,0.020,0.020,0.170,0.050,0.010,0.000,0.020,0.030,0.000,0.030,0.110,0.100,0.000,0.010,0.000,0.010,0.110,0.000,0.030,0.040,0.010,0.000,0.000,0.010,0.000,0.030,0.180,0.020,0.000
2021-03-19T12:00:00+00:00,0.000,0.010,0.000,0.030,0.180,0.000,0.010,0.000,0.000,0.000,0.020,0.000,0.070,0.010,0.020,0.010,0.000,0.050,0.000,0.010,0.040,0.000,0.050,0.010,0.010,0.020,0.000,0.010,0.020,0.020,0.020,0.030,0.110,0.110,0.000,0.000,0.010,0.000,0.050,0.000,0.080,0.010,0.030,0.000,0.040,0.040,0.030,0.010,0.090,0.000,0.000,0.000,1.709
2021-03-19T18:00:00+00:00,0.500,0.790,2.290,1.300,1.100,0.940,0.800,0.720,1.240,0.560,0.580,0.840,0.900,1.130,0.400,0.830,0.680,0.670,0.340,0.150,1.980,4.530,2.740,0.830,0.700,0.620,0.710,0.550,1.370,0.280,0.640,4.140,1.580,2.180,0.600,0.200,0.740,0.200,1.410,1.290,1.010,0.950,0.580,0.590,0.670,0.840,0.830,0.640,1.200,0.450,0.690,0.330,1.709
2021-03-20T00:00:00+00:00,0.000,0.410,0.810,0.220,0.240,1.200,0.400,0.270,0.470,0.120,0.530,3.930,0.300,0.600,1.170,0.460,0.540,0.190,0.180,0.370,0.220,2.870,0.750,1.390,0.620,0.800,0.370,0.590,0.580,0.010,0.430,1.600,1.200,1.790,0.830,1.230,0.280,0.220,0.770,0.350,0.740,0.110,2.000,0.680,0.860,0.580,0.500,0.590,1.090,0.340,0.500,0.260,0.000
2021-03-20T06:00:00+00:00,0.010,0.010,0.000,0.000,0.010,0.210,0.490,0.020,0.030,0.000,0.040,0.000,0.000,0.190,0.060,0.120,0.000,0.000,0.120,0.000,0.000,0.000,0.130,0.010,0.070,0.070,0.000,0.040,0.000,0.000,0.000,0.030,0.030,0.370,0.000,0.070,0.030,0.010,0.000,0.000,0.020,0.000,0.540,0.150,0.010,0.080,0.000,0.000,0.090,0.020,0.090,0.070,0.000
2021-03-20T12:00:00+00:00,0.000,0.020,0.000,0.000,0.000,0.010,0.010,0.000,0.020,0.000,0.000,0.000,0.000,0.000,0.000,0.020,0.000,0.000,0.010,0.010,0.010,0.020,0.020,0.010,0.010,0.010,0.000,0.020,0.010,0.000,0.010,0.010,0.000,0.080,0.010,0.010,0.080,0.000,0.000,0.000,0.020,0.000,0.000,0.080,0.000,0.000,0.010,0.010,0.010,0.010,0.010,0.000,1.795
2021-03-20T18:00:00+00:00,0.230,0.110,1.340,0.070,0.300,0.440,0.270,0.090,0.960,0.920,3.540,0.160,0.180,0.230,0.890,0.520,0.090,0.330,0.740,1.010,0.460,0.240,0.090,0.100,2.320,0.350,0.230,0.190,0.190,0.200,0.140,0.380,0.140,0.240,0.300,4.010,2.280,0.370,0.210,0.010,0.280,0.200,0.830,0.180,0.610,0.120,0.050,0.380,0.320,0.280,0.140,0.270,1.795
2021-03-21T00:00:00+00:00,0.140,0.280,2.740,0.900,0.210,0.130,0.420,0.210,0.780,1.030,1.460,0.890,0.040,0.610,0.150,2.670,0.260,0.060,0.030,0.570,0.170,0.280,0.430,4.100,0.100,0.610,0.230,0.070,0.380,0.080,0.600,0.350,1.100,0.420,0.540,1.100,2.260,0.030,0.290,0.690,0.630,0.800,0.560,0.570,1.480,2.120,0.440,2.160,0.420,1.060,0.480,0.190,0.000
2021-03-21T06:00:00+00:00,0.000,0.000,0.050,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.880,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
2021-03-21T12:00:00+00:00,0.000,0.000,0.010,0.000,0.160,0.000,0.000,0.000,0.010,0.010,0.000,0.000,0.000,0.010,0.000,0.070,0.000,0.000,0.000,0.000,0.090,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.040,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.000,0.000,0.000,0.000,0.090,0.000,0.010,1.727
