data,chuva_mm
2020-10-19,0.00
2020-10-20,0.00
2020-10-21,11.20
2020-10-22,0.00
2020-10-23,3.20
2020-10-24,13.20
2020-10-25,0.20
2020-10-26,0.00
2020-10-27,0.00
2020-10-28,0.00
2020-10-29,1.60
2020-10-30,1.40
2020-10-31,0.00
2020-11-01,0.00
2020-11-02,0.00
2020-11-03,0.00
2020-11-04,0.00
2020-11-05,0.00
2020-11-06,0.00
2020-11-07,0.00
2020-11-08,0.00
2020-11-09,2.20
2020-11-10,0.00
2020-11-11,0.00
2020-11-12,0.00
2020-11-13,0.40
2020-11-14,0.00
2020-11-15,41.40
2020-11-16,0.00
2020-11-17,0.00
2020-11-18,57.20
2020-11-19,0.00
2020-11-20,0.00
2020-11-21,0.00
2020-11-22,0.00
2020-11-23,0.00
2020-11-24,0.00
2020-11-25,0.00
2020-11-26,9.60
2020-11-27,11.80
2020-11-28,5.80
2020-11-29,4.60
2020-11-30,6.20
2020-12-01,0.80
2020-12-02,0.00
2020-12-03,4.20
2020-12-04,0.00
2020-12-05,76.80
2020-12-06,3.20
2020-12-07,4.80
2020-12-08,0.00
2020-12-09,0.00
2020-12-10,0.00
2020-12-11,0.00
2020-12-12,0.00
2020-12-13,1.60
2020-12-14,25.80
2020-12-15,0.00
2020-12-16,5.20
2020-12-17,4.20
2020-12-18,0.20
2020-12-19,5.00
2020-12-20,0.80
2020-12-21,0.00
2020-12-22,0.00
2020-12-23,0.00
2020-12-24,0.00
2020-12-25,0.00
2020-12-26,0.00
2020-12-27,0.00
2020-12-28,0.20
2020-12-29,34.40
2020-12-30,11.80
2020-12-31,26.00
2021-01-01,0.20
2021-01-02,0.20
2021-01-03,5.00
2021-01-04,0.00
2021-01-05,1.60
2021-01-06,3.20
2021-01-07,1.80
2021-01-08,0.00
2021-01-09,0.20
2021-01-10,0.00
2021-01-11,0.00
2021-01-12,0.00
2021-01-13,2.20
2021-01-14,3.00
2021-01-15,0.40
2021-01-16,1.00
2021-01-17,34.60
2021-01-18,28.40
2021-01-19,37.20
2021-01-20,4.80
2021-01-21,0.00
2021-01-22,2.60
2021-01-23,0.00
2021-01-24,2.00
2021-01-25,2.80
2021-01-26,0.20
2021-01-27,0.40
2021-01-28,26.00
2021-01-29,3.40
2021-01-30,2.80
2021-01-31,15.40
2021-02-01,0.00
2021-02-02,0.00
2021-02-03,0.00
2021-02-04,0.00
2021-02-05,0.00
2021-02-06,0.00
2021-02-07,0.00
2021-02-08,0.00
2021-02-09,0.00
2021-02-10,0.00
2021-02-11,4.80
2021-02-12,0.00
2021-02-13,0.00
2021-02-14,8.80
2021-02-15,0.20
2021-02-16,0.00
2021-02-17,0.00
2021-02-18,0.00
2021-02-19,0.00
2021-02-20,0.00
2021-02-21,0.00
2021-02-22,0.00
2021-02-23,0.00
2021-02-24,1.20
2021-02-25,13.00
2021-02-26,0.00
2021-02-27,0.00
2021-02-28,5.80
2021-03-01,2.80
2021-03-02,31.20
2021-03-03,3.80
2021-03-04,1.00
2021-03-05,9.80
2021-03-06,20.40
2021-03-07,10.20
2021-03-08,0.20
2021-03-09,2.40
2021-03-10,0.00
2021-03-11,0.00
2021-03-12,0.00
2021-03-13,0.00
2021-03-14,0.00
2021-03-15,0.00
2021-03-16,0.00
2021-03-17,0.40
2021-03-18,0.60
